"year","sites.sitename","emission_units","emission_type","value"
"1776","Ilha_do_Cardoso","kg m-2 s-1","SO2",1.01508012409825e-15
"1776","Indian_Cave","kg m-2 s-1","SO2",9.94902745698165e-14
"1776","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.34934772658939e-14
"1776","Jianfengling","kg m-2 s-1","SO2",1.76448718375126e-12
"1776","Kenting","kg m-2 s-1","SO2",1.09822386060315e-14
"1776","Khao_Chong","kg m-2 s-1","SO2",1.7146287246812e-13
"1776","Korup","kg m-2 s-1","SO2",3.7948156173407e-13
"1776","Kuala_Belalong","kg m-2 s-1","SO2",4.3432482843933e-15
"1776","La_Planada","kg m-2 s-1","SO2",1.27007087055966e-13
"1776","Lambir","kg m-2 s-1","SO2",9.37896966714995e-15
"1776","Laupahoehoe","kg m-2 s-1","SO2",9.07091366699047e-13
"1776","Lienhuachih","kg m-2 s-1","SO2",1.34764009169673e-13
"1776","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.71062874028055e-14
"1776","Luquillo","kg m-2 s-1","SO2",6.46116162959439e-13
"1776","Manaus","kg m-2 s-1","SO2",3.89714197807592e-16
"1776","Michigan_Big_Woods","kg m-2 s-1","SO2",1.17488259120213e-13
"1776","Mo_Singto","kg m-2 s-1","SO2",1.76755805596175e-13
"1776","Mpala","kg m-2 s-1","SO2",1.35214936052989e-13
"1776","Mudumalai","kg m-2 s-1","SO2",2.6173988428973e-12
"1776","Nanjenshan","kg m-2 s-1","SO2",7.13784301203089e-14
"1776","Ngel_Nyaki","kg m-2 s-1","SO2",1.04900013753057e-13
"1776","Niobara","kg m-2 s-1","SO2",3.34727587282027e-16
"1776","Nonggang","kg m-2 s-1","SO2",1.43486524903981e-12
"1776","Ordway-Swisher","kg m-2 s-1","SO2",4.4224237521077e-14
"1776","Palamanui","kg m-2 s-1","SO2",8.13279292264114e-13
"1776","Palanan","kg m-2 s-1","SO2",9.81032657419842e-14
"1776","Pasoh","kg m-2 s-1","SO2",5.15501172734204e-14
"1776","Rabi","kg m-2 s-1","SO2",2.45284753777966e-14
"1776","San_Lorenzo","kg m-2 s-1","SO2",1.43335774755177e-13
"1776","Santa_Cruz","kg m-2 s-1","SO2",1.82442580245584e-13
"1776","Scotty_Creek","kg m-2 s-1","SO2",3.78206983399838e-16
"1776","Sinharaja","kg m-2 s-1","SO2",2.94860384481184e-12
"1776","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","SO2",1.12206938813865e-12
"1776","Smithsonian_Environmental_Research_Center","kg m-2 s-1","SO2",2.71113832067942e-12
"1776","Speulderbos","kg m-2 s-1","SO2",6.57268097099037e-12
"1776","Tiantongshan","kg m-2 s-1","SO2",8.75158181600638e-12
"1776","Traunstein","kg m-2 s-1","SO2",5.53121986418287e-12
"1776","Tyson_Research_Center","kg m-2 s-1","SO2",2.12611738974964e-13
"1776","University_of_Maryland,_Baltimore_County","kg m-2 s-1","SO2",3.35766745624637e-12
"1776","Utah_Forest_Dynamics_Plot","kg m-2 s-1","SO2",1.60604924822346e-15
"1776","Wabikon","kg m-2 s-1","SO2",2.38840452999872e-15
"1776","Wanang","kg m-2 s-1","SO2",4.08894433967483e-14
"1776","Wind_River","kg m-2 s-1","SO2",1.52925811427316e-14
"1776","Wytham_Woods","kg m-2 s-1","SO2",2.25603006355534e-10
"1776","Xishuangbanna","kg m-2 s-1","SO2",3.78633692324839e-11
"1776","Yasuni","kg m-2 s-1","SO2",4.0833397922255e-14
"1776","Yosemite_National_Park","kg m-2 s-1","SO2",1.0167678122648e-14
"1776","Zofin","kg m-2 s-1","SO2",3.93157815331557e-12
"1777","Amacayacu","kg m-2 s-1","SO2",7.46773254530857e-15
"1777","Badagongshan","kg m-2 s-1","SO2",1.60191238258219e-12
"1777","Baishanzu","kg m-2 s-1","SO2",5.02717567688092e-13
"1777","Baotianman","kg m-2 s-1","SO2",1.6793098419547e-12
"1777","Barro_Colorado_Island","kg m-2 s-1","SO2",1.44703743976421e-13
"1777","Bidoup","kg m-2 s-1","SO2",1.58986633825116e-12
"1777","Bukit_Timah","kg m-2 s-1","SO2",3.58632011755863e-13
"1777","Changbaishan","kg m-2 s-1","SO2",1.5760097330433e-13
"1777","Cocoli","kg m-2 s-1","SO2",1.56036120869792e-13
"1777","Danum_Valley","kg m-2 s-1","SO2",7.61143007015371e-15
"1777","Daxinganling","kg m-2 s-1","SO2",1.31360484012677e-15
"1777","Dinghushan","kg m-2 s-1","SO2",6.28930447218318e-12
"1777","Doi_Inthanon","kg m-2 s-1","SO2",5.46682830920656e-14
"1777","Donglingshan","kg m-2 s-1","SO2",1.7827687305802e-13
"1777","Fushan","kg m-2 s-1","SO2",1.06910320033697e-13
"1777","Gutianshan","kg m-2 s-1","SO2",1.44431346629738e-12
"1777","Haliburton","kg m-2 s-1","SO2",7.42109172427128e-14
"1777","Harvard_Forest","kg m-2 s-1","SO2",3.20437149189755e-12
"1777","Heishiding","kg m-2 s-1","SO2",1.36034587728488e-12
"1777","Hong_Kong","kg m-2 s-1","SO2",4.80824393497771e-14
"1777","Huai_Kha_Khaeng","kg m-2 s-1","SO2",6.42652708342071e-14
"1777","Ilha_do_Cardoso","kg m-2 s-1","SO2",1.02172866850817e-15
"1777","Indian_Cave","kg m-2 s-1","SO2",1.00779464115373e-13
"1777","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.34101758106962e-14
"1777","Jianfengling","kg m-2 s-1","SO2",1.80362395483212e-12
"1777","Kenting","kg m-2 s-1","SO2",1.09659680560268e-14
"1777","Khao_Chong","kg m-2 s-1","SO2",1.71772064057823e-13
"1777","Korup","kg m-2 s-1","SO2",3.79366789193233e-13
"1777","Kuala_Belalong","kg m-2 s-1","SO2",4.35076358421781e-15
"1777","La_Planada","kg m-2 s-1","SO2",1.27149446401103e-13
"1777","Lambir","kg m-2 s-1","SO2",9.38990120966942e-15
"1777","Laupahoehoe","kg m-2 s-1","SO2",9.188147166764e-13
"1777","Lienhuachih","kg m-2 s-1","SO2",1.35018440079336e-13
"1777","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.73895437932671e-14
"1777","Luquillo","kg m-2 s-1","SO2",6.51273492465387e-13
"1777","Manaus","kg m-2 s-1","SO2",4.4203878627586e-16
"1777","Michigan_Big_Woods","kg m-2 s-1","SO2",1.19667310616392e-13
"1777","Mo_Singto","kg m-2 s-1","SO2",1.77001597193293e-13
"1777","Mpala","kg m-2 s-1","SO2",1.35062486639627e-13
"1777","Mudumalai","kg m-2 s-1","SO2",2.62438980899867e-12
"1777","Nanjenshan","kg m-2 s-1","SO2",7.14468894406884e-14
"1777","Ngel_Nyaki","kg m-2 s-1","SO2",1.05062177787292e-13
"1777","Niobara","kg m-2 s-1","SO2",3.40537092116234e-16
"1777","Nonggang","kg m-2 s-1","SO2",1.46581277546118e-12
"1777","Ordway-Swisher","kg m-2 s-1","SO2",4.51899988647897e-14
"1777","Palamanui","kg m-2 s-1","SO2",8.24456571958833e-13
"1777","Palanan","kg m-2 s-1","SO2",9.75045985249744e-14
"1777","Pasoh","kg m-2 s-1","SO2",5.16326356466584e-14
"1777","Rabi","kg m-2 s-1","SO2",2.46120440718892e-14
"1777","San_Lorenzo","kg m-2 s-1","SO2",1.44703743976421e-13
"1777","Santa_Cruz","kg m-2 s-1","SO2",1.85442793814648e-13
"1777","Scotty_Creek","kg m-2 s-1","SO2",3.79640333862453e-16
"1777","Sinharaja","kg m-2 s-1","SO2",2.9533881172909e-12
"1777","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","SO2",1.14428449287068e-12
"1777","Smithsonian_Environmental_Research_Center","kg m-2 s-1","SO2",2.76472225511524e-12
"1777","Speulderbos","kg m-2 s-1","SO2",6.58966804734096e-12
"1777","Tiantongshan","kg m-2 s-1","SO2",8.95320812930797e-12
"1777","Traunstein","kg m-2 s-1","SO2",5.53927673823914e-12
"1777","Tyson_Research_Center","kg m-2 s-1","SO2",2.16011879997108e-13
"1777","University_of_Maryland,_Baltimore_County","kg m-2 s-1","SO2",3.42428700412373e-12
"1777","Utah_Forest_Dynamics_Plot","kg m-2 s-1","SO2",1.63189469878217e-15
"1777","Wabikon","kg m-2 s-1","SO2",2.42986493988224e-15
"1777","Wanang","kg m-2 s-1","SO2",4.09760082581336e-14
"1777","Wind_River","kg m-2 s-1","SO2",1.55280552168073e-14
"1777","Wytham_Woods","kg m-2 s-1","SO2",2.25226374578552e-10
"1777","Xishuangbanna","kg m-2 s-1","SO2",3.79391747137609e-11
"1777","Yasuni","kg m-2 s-1","SO2",4.10942389922332e-14
"1777","Yosemite_National_Park","kg m-2 s-1","SO2",1.05170162417848e-14
"1777","Zofin","kg m-2 s-1","SO2",3.94709300508868e-12
"1778","Amacayacu","kg m-2 s-1","SO2",7.4532557066837e-15
"1778","Badagongshan","kg m-2 s-1","SO2",1.63893364483157e-12
"1778","Baishanzu","kg m-2 s-1","SO2",5.15186275530568e-13
"1778","Baotianman","kg m-2 s-1","SO2",1.72076158118546e-12
"1778","Barro_Colorado_Island","kg m-2 s-1","SO2",1.46091590202201e-13
"1778","Bidoup","kg m-2 s-1","SO2",1.5904287850688e-12
"1778","Bukit_Timah","kg m-2 s-1","SO2",3.62149432959883e-13
"1778","Changbaishan","kg m-2 s-1","SO2",1.61757261909036e-13
"1778","Cocoli","kg m-2 s-1","SO2",1.57752001528756e-13
"1778","Danum_Valley","kg m-2 s-1","SO2",7.62681102380554e-15
"1778","Daxinganling","kg m-2 s-1","SO2",1.37795025713904e-15
"1778","Dinghushan","kg m-2 s-1","SO2",6.42031973375687e-12
"1778","Doi_Inthanon","kg m-2 s-1","SO2",5.48355572231322e-14
"1778","Donglingshan","kg m-2 s-1","SO2",1.82695788463188e-13
"1778","Fushan","kg m-2 s-1","SO2",1.07323019049555e-13
"1778","Gutianshan","kg m-2 s-1","SO2",1.47656166400766e-12
"1778","Haliburton","kg m-2 s-1","SO2",7.5170098384505e-14
"1778","Harvard_Forest","kg m-2 s-1","SO2",3.25602565488657e-12
"1778","Heishiding","kg m-2 s-1","SO2",1.39024074641714e-12
"1778","Hong_Kong","kg m-2 s-1","SO2",4.80876651195452e-14
"1778","Huai_Kha_Khaeng","kg m-2 s-1","SO2",6.4446200989268e-14
"1778","Ilha_do_Cardoso","kg m-2 s-1","SO2",1.02369714826217e-15
"1778","Indian_Cave","kg m-2 s-1","SO2",1.02117081075622e-13
"1778","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.33268371059012e-14
"1778","Jianfengling","kg m-2 s-1","SO2",1.84274229447605e-12
"1778","Kenting","kg m-2 s-1","SO2",1.09491699103751e-14
"1778","Khao_Chong","kg m-2 s-1","SO2",1.72080953680281e-13
"1778","Korup","kg m-2 s-1","SO2",3.79251408059224e-13
"1778","Kuala_Belalong","kg m-2 s-1","SO2",4.35873276135316e-15
"1778","La_Planada","kg m-2 s-1","SO2",1.27285016988926e-13
"1778","Lambir","kg m-2 s-1","SO2",9.40021325346709e-15
"1778","Laupahoehoe","kg m-2 s-1","SO2",9.30634566788093e-13
"1778","Lienhuachih","kg m-2 s-1","SO2",1.35268858593928e-13
"1778","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.76340976577005e-14
"1778","Luquillo","kg m-2 s-1","SO2",6.56435860123304e-13
"1778","Manaus","kg m-2 s-1","SO2",4.90263437494398e-16
"1778","Michigan_Big_Woods","kg m-2 s-1","SO2",1.21924653791402e-13
"1778","Mo_Singto","kg m-2 s-1","SO2",1.77248110462482e-13
"1778","Mpala","kg m-2 s-1","SO2",1.34909838702916e-13
"1778","Mudumalai","kg m-2 s-1","SO2",2.63137990265611e-12
"1778","Nanjenshan","kg m-2 s-1","SO2",7.15240672711939e-14
"1778","Ngel_Nyaki","kg m-2 s-1","SO2",1.05224277447023e-13
"1778","Niobara","kg m-2 s-1","SO2",3.46343675039385e-16
"1778","Nonggang","kg m-2 s-1","SO2",1.4960606116929e-12
"1778","Ordway-Swisher","kg m-2 s-1","SO2",4.62288002830606e-14
"1778","Palamanui","kg m-2 s-1","SO2",8.35820821682923e-13
"1778","Palanan","kg m-2 s-1","SO2",9.68933952203452e-14
"1778","Pasoh","kg m-2 s-1","SO2",5.17170077515014e-14
"1778","Rabi","kg m-2 s-1","SO2",2.46958611583936e-14
"1778","San_Lorenzo","kg m-2 s-1","SO2",1.46091590202201e-13
"1778","Santa_Cruz","kg m-2 s-1","SO2",1.88518283201735e-13
"1778","Scotty_Creek","kg m-2 s-1","SO2",3.80918913022809e-16
"1778","Sinharaja","kg m-2 s-1","SO2",2.95816940821397e-12
"1778","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","SO2",1.16678808686016e-12
"1778","Smithsonian_Environmental_Research_Center","kg m-2 s-1","SO2",2.82128991392974e-12
"1778","Speulderbos","kg m-2 s-1","SO2",6.60708660905115e-12
"1778","Tiantongshan","kg m-2 s-1","SO2",9.15498265304654e-12
"1778","Traunstein","kg m-2 s-1","SO2",5.5464936995071e-12
"1778","Tyson_Research_Center","kg m-2 s-1","SO2",2.19568682727461e-13
"1778","University_of_Maryland,_Baltimore_County","kg m-2 s-1","SO2",3.49523045868518e-12
"1778","Utah_Forest_Dynamics_Plot","kg m-2 s-1","SO2",1.6519909681155e-15
"1778","Wabikon","kg m-2 s-1","SO2",2.47132534976578e-15
"1778","Wanang","kg m-2 s-1","SO2",4.10625068391907e-14
"1778","Wind_River","kg m-2 s-1","SO2",1.57664625924492e-14
"1778","Wytham_Woods","kg m-2 s-1","SO2",2.24750889109954e-10
"1778","Xishuangbanna","kg m-2 s-1","SO2",3.80147911135671e-11
"1778","Yasuni","kg m-2 s-1","SO2",4.1365516778671e-14
"1778","Yosemite_National_Park","kg m-2 s-1","SO2",1.08458525107683e-14
"1778","Zofin","kg m-2 s-1","SO2",3.9627234463659e-12
"1779","Amacayacu","kg m-2 s-1","SO2",7.43851937819195e-15
"1779","Badagongshan","kg m-2 s-1","SO2",1.67603822801791e-12
"1779","Baishanzu","kg m-2 s-1","SO2",5.27721746509946e-13
"1779","Baotianman","kg m-2 s-1","SO2",1.76241830916572e-12
"1779","Barro_Colorado_Island","kg m-2 s-1","SO2",1.4749925054032e-13
"1779","Bidoup","kg m-2 s-1","SO2",1.59103155319583e-12
"1779","Bukit_Timah","kg m-2 s-1","SO2",3.65726451402072e-13
"1779","Changbaishan","kg m-2 s-1","SO2",1.65926383062894e-13
"1779","Cocoli","kg m-2 s-1","SO2",1.59481845525856e-13
"1779","Danum_Valley","kg m-2 s-1","SO2",7.64257960090986e-15
"1779","Daxinganling","kg m-2 s-1","SO2",1.43839206325688e-15
"1779","Dinghushan","kg m-2 s-1","SO2",6.55106502898961e-12
"1779","Doi_Inthanon","kg m-2 s-1","SO2",5.50041268910916e-14
"1779","Donglingshan","kg m-2 s-1","SO2",1.87138837954605e-13
"1779","Fushan","kg m-2 s-1","SO2",1.07745378476176e-13
"1779","Gutianshan","kg m-2 s-1","SO2",1.50883619427821e-12
"1779","Haliburton","kg m-2 s-1","SO2",7.61064894695765e-14
"1779","Harvard_Forest","kg m-2 s-1","SO2",3.30770053291334e-12
"1779","Heishiding","kg m-2 s-1","SO2",1.42014405877383e-12
"1779","Hong_Kong","kg m-2 s-1","SO2",4.81700005336666e-14
"1779","Huai_Kha_Khaeng","kg m-2 s-1","SO2",6.46292149512583e-14
"1779","Ilha_do_Cardoso","kg m-2 s-1","SO2",1.0200549438121e-15
"1779","Indian_Cave","kg m-2 s-1","SO2",1.03515301549182e-13
"1779","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.32434577236724e-14
"1779","Jianfengling","kg m-2 s-1","SO2",1.88184293451951e-12
"1779","Kenting","kg m-2 s-1","SO2",1.09317824415503e-14
"1779","Khao_Chong","kg m-2 s-1","SO2",1.72389493901647e-13
"1779","Korup","kg m-2 s-1","SO2",3.79135412402812e-13
"1779","Kuala_Belalong","kg m-2 s-1","SO2",4.36745423609456e-15
"1779","La_Planada","kg m-2 s-1","SO2",1.27413219025384e-13
"1779","Lambir","kg m-2 s-1","SO2",9.40980537219915e-15
"1779","Laupahoehoe","kg m-2 s-1","SO2",9.42581886464501e-13
"1779","Lienhuachih","kg m-2 s-1","SO2",1.35514914041809e-13
"1779","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.78311159934293e-14
"1779","Luquillo","kg m-2 s-1","SO2",6.61602764489687e-13
"1779","Manaus","kg m-2 s-1","SO2",5.32383669500222e-16
"1779","Michigan_Big_Woods","kg m-2 s-1","SO2",1.24275941178833e-13
"1779","Mo_Singto","kg m-2 s-1","SO2",1.77495550173956e-13
"1779","Mpala","kg m-2 s-1","SO2",1.34756971702309e-13
"1779","Mudumalai","kg m-2 s-1","SO2",2.63836940508455e-12
"1779","Nanjenshan","kg m-2 s-1","SO2",7.16119384691421e-14
"1779","Ngel_Nyaki","kg m-2 s-1","SO2",1.05386322896646e-13
"1779","Niobara","kg m-2 s-1","SO2",3.52146708894263e-16
"1779","Nonggang","kg m-2 s-1","SO2",1.52509025223377e-12
"1779","Ordway-Swisher","kg m-2 s-1","SO2",4.73242658761622e-14
"1779","Palamanui","kg m-2 s-1","SO2",8.47419719862192e-13
"1779","Palanan","kg m-2 s-1","SO2",9.6267305311668e-14
"1779","Pasoh","kg m-2 s-1","SO2",5.18036511751926e-14
"1779","Rabi","kg m-2 s-1","SO2",2.47799310842327e-14
"1779","San_Lorenzo","kg m-2 s-1","SO2",1.4749925054032e-13
"1779","Santa_Cruz","kg m-2 s-1","SO2",1.91677744047081e-13
"1779","Scotty_Creek","kg m-2 s-1","SO2",3.82042864021924e-16
"1779","Sinharaja","kg m-2 s-1","SO2",2.96294750074064e-12
"1779","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","SO2",1.1896381749233e-12
"1779","Smithsonian_Environmental_Research_Center","kg m-2 s-1","SO2",2.88150604180366e-12
"1779","Speulderbos","kg m-2 s-1","SO2",6.62501545051381e-12
"1779","Tiantongshan","kg m-2 s-1","SO2",9.35698117295395e-12
"1779","Traunstein","kg m-2 s-1","SO2",5.55274339827721e-12
"1779","Tyson_Research_Center","kg m-2 s-1","SO2",2.23332554520232e-13
"1779","University_of_Maryland,_Baltimore_County","kg m-2 s-1","SO2",3.57146517221407e-12
"1779","Utah_Forest_Dynamics_Plot","kg m-2 s-1","SO2",1.66502593099893e-15
"1779","Wabikon","kg m-2 s-1","SO2",2.5127857596493e-15
"1779","Wanang","kg m-2 s-1","SO2",4.11489537512381e-14
"1779","Wind_River","kg m-2 s-1","SO2",1.60084209949037e-14
"1779","Wytham_Woods","kg m-2 s-1","SO2",2.24617675452293e-10
"1779","Xishuangbanna","kg m-2 s-1","SO2",3.80900607245322e-11
"1779","Yasuni","kg m-2 s-1","SO2",4.16451943790884e-14
"1779","Yosemite_National_Park","kg m-2 s-1","SO2",1.11499243157011e-14
"1779","Zofin","kg m-2 s-1","SO2",3.97847286527902e-12
"1780","Amacayacu","kg m-2 s-1","SO2",7.42350848529383e-15
"1780","Badagongshan","kg m-2 s-1","SO2",1.71325540559986e-12
"1780","Baishanzu","kg m-2 s-1","SO2",5.40343940110596e-13
"1780","Baotianman","kg m-2 s-1","SO2",1.80434358047158e-12
"1780","Barro_Colorado_Island","kg m-2 s-1","SO2",1.48926653522374e-13
"1780","Bidoup","kg m-2 s-1","SO2",1.59169384148102e-12
"1780","Bukit_Timah","kg m-2 s-1","SO2",3.69361796533009e-13
"1780","Changbaishan","kg m-2 s-1","SO2",1.70111790119228e-13
"1780","Cocoli","kg m-2 s-1","SO2",1.61223751232421e-13
"1780","Danum_Valley","kg m-2 s-1","SO2",7.65879821720697e-15
"1780","Daxinganling","kg m-2 s-1","SO2",1.49463427009606e-15
"1780","Dinghushan","kg m-2 s-1","SO2",6.68147920887888e-12
"1780","Doi_Inthanon","kg m-2 s-1","SO2",5.51741561556378e-14
"1780","Donglingshan","kg m-2 s-1","SO2",1.91614292385485e-13
"1780","Fushan","kg m-2 s-1","SO2",1.08179078826928e-13
"1780","Gutianshan","kg m-2 s-1","SO2",1.54114945089511e-12
"1780","Haliburton","kg m-2 s-1","SO2",7.70162010549826e-14
"1780","Harvard_Forest","kg m-2 s-1","SO2",3.35943104406408e-12
"1780","Heishiding","kg m-2 s-1","SO2",1.45006185878204e-12
"1780","Hong_Kong","kg m-2 s-1","SO2",4.83547405370451e-14
"1780","Huai_Kha_Khaeng","kg m-2 s-1","SO2",6.48146182873136e-14
"1780","Ilha_do_Cardoso","kg m-2 s-1","SO2",1.0099016566535e-15
"1780","Indian_Cave","kg m-2 s-1","SO2",1.04986784549327e-13
"1780","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.3160037683862e-14
"1780","Jianfengling","kg m-2 s-1","SO2",1.92092709468996e-12
"1780","Kenting","kg m-2 s-1","SO2",1.09137418044441e-14
"1780","Khao_Chong","kg m-2 s-1","SO2",1.72697640252694e-13
"1780","Korup","kg m-2 s-1","SO2",3.79018769613228e-13
"1780","Kuala_Belalong","kg m-2 s-1","SO2",4.3772229876659e-15
"1780","La_Planada","kg m-2 s-1","SO2",1.27533492198179e-13
"1780","Lambir","kg m-2 s-1","SO2",9.41857772185695e-15
"1780","Laupahoehoe","kg m-2 s-1","SO2",9.54688209895218e-13
"1780","Lienhuachih","kg m-2 s-1","SO2",1.35756258292437e-13
"1780","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.79713548933264e-14
"1780","Luquillo","kg m-2 s-1","SO2",6.66773734614217e-13
"1780","Manaus","kg m-2 s-1","SO2",5.66416616214121e-16
"1780","Michigan_Big_Woods","kg m-2 s-1","SO2",1.26737603364978e-13
"1780","Mo_Singto","kg m-2 s-1","SO2",1.77744114956944e-13
"1780","Mpala","kg m-2 s-1","SO2",1.34603864673742e-13
"1780","Mudumalai","kg m-2 s-1","SO2",2.64535858225233e-12
"1780","Nanjenshan","kg m-2 s-1","SO2",7.17124461281139e-14
"1780","Ngel_Nyaki","kg m-2 s-1","SO2",1.05548302489457e-13
"1780","Niobara","kg m-2 s-1","SO2",3.57945416483819e-16
"1780","Nonggang","kg m-2 s-1","SO2",1.55239475093538e-12
"1780","Ordway-Swisher","kg m-2 s-1","SO2",4.84597855397571e-14
"1780","Palamanui","kg m-2 s-1","SO2",8.59302713527245e-13
"1780","Palanan","kg m-2 s-1","SO2",9.56239892939426e-14
"1780","Pasoh","kg m-2 s-1","SO2",5.1892970375964e-14
"1780","Rabi","kg m-2 s-1","SO2",2.48642604139119e-14
"1780","San_Lorenzo","kg m-2 s-1","SO2",1.48926653522374e-13
"1780","Santa_Cruz","kg m-2 s-1","SO2",1.94930370893328e-13
"1780","Scotty_Creek","kg m-2 s-1","SO2",3.83012141345479e-16
"1780","Sinharaja","kg m-2 s-1","SO2",2.9677222661219e-12
"1780","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","SO2",1.21289740022875e-12
"1780","Smithsonian_Environmental_Research_Center","kg m-2 s-1","SO2",2.94607065386967e-12
"1780","Speulderbos","kg m-2 s-1","SO2",6.64353119771751e-12
"1780","Tiantongshan","kg m-2 s-1","SO2",9.55930245984809e-12
"1780","Traunstein","kg m-2 s-1","SO2",5.55790091751854e-12
"1780","Tyson_Research_Center","kg m-2 s-1","SO2",2.27356012265183e-13
"1780","University_of_Maryland,_Baltimore_County","kg m-2 s-1","SO2",3.65400845160884e-12
"1780","Utah_Forest_Dynamics_Plot","kg m-2 s-1","SO2",1.66962661170014e-15
"1780","Wabikon","kg m-2 s-1","SO2",2.55424616953283e-15
"1780","Wanang","kg m-2 s-1","SO2",4.12353659349346e-14
"1780","Wind_River","kg m-2 s-1","SO2",1.62545722369169e-14
"1780","Wytham_Woods","kg m-2 s-1","SO2",2.24027336205622e-10
"1780","Xishuangbanna","kg m-2 s-1","SO2",3.81648363967043e-11
"1780","Yasuni","kg m-2 s-1","SO2",4.19311974097977e-14
"1780","Yosemite_National_Park","kg m-2 s-1","SO2",1.14248371437735e-14
"1780","Zofin","kg m-2 s-1","SO2",3.99434405364864e-12
"1781","Amacayacu","kg m-2 s-1","SO2",7.40796565570484e-15
"1781","Badagongshan","kg m-2 s-1","SO2",1.72399231392409e-12
"1781","Baishanzu","kg m-2 s-1","SO2",5.44661565198348e-13
"1781","Baotianman","kg m-2 s-1","SO2",1.81851759264171e-12
"1781","Barro_Colorado_Island","kg m-2 s-1","SO2",1.50389929937931e-13
"1781","Bidoup","kg m-2 s-1","SO2",1.59245203168353e-12
"1781","Bukit_Timah","kg m-2 s-1","SO2",3.73057291167596e-13
"1781","Changbaishan","kg m-2 s-1","SO2",1.71705633381352e-13
"1781","Cocoli","kg m-2 s-1","SO2",1.62993392450509e-13
"1781","Danum_Valley","kg m-2 s-1","SO2",7.67544696742261e-15
"1781","Daxinganling","kg m-2 s-1","SO2",1.52299230451288e-15
"1781","Dinghushan","kg m-2 s-1","SO2",6.70792387564775e-12
"1781","Doi_Inthanon","kg m-2 s-1","SO2",5.53458893328366e-14
"1781","Donglingshan","kg m-2 s-1","SO2",1.93147347904633e-13
"1781","Fushan","kg m-2 s-1","SO2",1.08624826527289e-13
"1781","Gutianshan","kg m-2 s-1","SO2",1.54958553313152e-12
"1781","Haliburton","kg m-2 s-1","SO2",7.81103103101077e-14
"1781","Harvard_Forest","kg m-2 s-1","SO2",3.42423205286127e-12
"1781","Heishiding","kg m-2 s-1","SO2",1.45749396980675e-12
"1781","Hong_Kong","kg m-2 s-1","SO2",4.80851320675164e-14
"1781","Huai_Kha_Khaeng","kg m-2 s-1","SO2",6.50027943857218e-14
"1781","Ilha_do_Cardoso","kg m-2 s-1","SO2",9.9368257382652e-16
"1781","Indian_Cave","kg m-2 s-1","SO2",1.06942435711409e-13
"1781","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.30740979989662e-14
"1781","Jianfengling","kg m-2 s-1","SO2",1.93019106015275e-12
"1781","Kenting","kg m-2 s-1","SO2",1.08950811392205e-14
"1781","Khao_Chong","kg m-2 s-1","SO2",1.73006349457134e-13
"1781","Korup","kg m-2 s-1","SO2",3.78894719944037e-13
"1781","Kuala_Belalong","kg m-2 s-1","SO2",4.38822446334308e-15
"1781","La_Planada","kg m-2 s-1","SO2",1.2763553362206e-13
"1781","Lambir","kg m-2 s-1","SO2",9.42643829348659e-15
"1781","Laupahoehoe","kg m-2 s-1","SO2",9.70629389867819e-13
"1781","Lienhuachih","kg m-2 s-1","SO2",1.3599340210668e-13
"1781","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.83371625887406e-14
"1781","Luquillo","kg m-2 s-1","SO2",6.72320387567777e-13
"1781","Manaus","kg m-2 s-1","SO2",5.91833414748371e-16
"1781","Michigan_Big_Woods","kg m-2 s-1","SO2",1.29839979271877e-13
"1781","Mo_Singto","kg m-2 s-1","SO2",1.77994777417025e-13
"1781","Mpala","kg m-2 s-1","SO2",1.34449352523394e-13
"1781","Mudumalai","kg m-2 s-1","SO2",2.65237359223095e-12
"1781","Nanjenshan","kg m-2 s-1","SO2",7.18261552190851e-14
"1781","Ngel_Nyaki","kg m-2 s-1","SO2",1.05708311248358e-13
"1781","Niobara","kg m-2 s-1","SO2",3.65231382137863e-16
"1781","Nonggang","kg m-2 s-1","SO2",1.5689315106899e-12
"1781","Ordway-Swisher","kg m-2 s-1","SO2",4.98126400933321e-14
"1781","Palamanui","kg m-2 s-1","SO2",8.74797626991805e-13
"1781","Palanan","kg m-2 s-1","SO2",9.49604859399852e-14
"1781","Pasoh","kg m-2 s-1","SO2",5.19848327931597e-14
"1781","Rabi","kg m-2 s-1","SO2",2.49483659151348e-14
"1781","San_Lorenzo","kg m-2 s-1","SO2",1.50389929937931e-13
