"sites.sitename","Year_month","mean_TMP","mean_TMN"
"Wanang","1973-07",17.7000916244921,22.6561394666944
"Wanang","1973-08",17.7000916244921,22.6561394666944
"Wanang","1973-09",17.7000916244921,22.6561394666944
"Wanang","1973-10",17.7000916244921,22.6561394666944
"Wanang","1973-11",17.7000916244921,22.6561394666944
"Wanang","1973-12",17.7000916244921,22.6561394666944
"Wanang","1974-01",17.7000916244921,22.6561394666944
"Wanang","1974-02",17.7000916244921,22.6561394666944
"Wanang","1974-03",17.7000916244921,22.6561394666944
"Wanang","1974-04",17.7000916244921,22.6561394666944
"Wanang","1974-05",17.7000916244921,22.6561394666944
"Wanang","1974-06",17.7000916244921,22.6561394666944
"Wanang","1974-07",17.7000916244921,22.6561394666944
"Wanang","1974-08",17.7000916244921,22.6561394666944
"Wanang","1974-09",17.7000916244921,22.6561394666944
"Wanang","1974-10",17.7000916244921,22.6561394666944
"Wanang","1974-11",17.7000916244921,22.6561394666944
"Wanang","1974-12",17.7000916244921,22.6561394666944
"Wanang","1975-01",17.7000916244921,22.6561394666944
"Wanang","1975-02",17.7000916244921,22.6561394666944
"Wanang","1975-03",17.7000916244921,22.6561394666944
"Wanang","1975-04",17.7000916244921,22.6561394666944
"Wanang","1975-05",17.7000916244921,22.6561394666944
"Wanang","1975-06",17.7000916244921,22.6561394666944
"Wanang","1975-07",17.7000916244921,22.6561394666944
"Wanang","1975-08",17.7000916244921,22.6561394666944
"Wanang","1975-09",17.7000916244921,22.6561394666944
"Wanang","1975-10",17.7000916244921,22.6561394666944
"Wanang","1975-11",17.7000916244921,22.6561394666944
"Wanang","1975-12",17.7000916244921,22.6561394666944
"Wanang","1976-01",17.7000916244921,22.6561394666944
"Wanang","1976-02",17.7000916244921,22.6561394666944
"Wanang","1976-03",17.7000916244921,22.6561394666944
"Wanang","1976-04",17.7000916244921,22.6561394666944
"Wanang","1976-05",17.7000916244921,22.6561394666944
"Wanang","1976-06",17.7000916244921,22.6561394666944
"Wanang","1976-07",17.7000916244921,22.6561394666944
"Wanang","1976-08",17.7000916244921,22.6561394666944
"Wanang","1976-09",17.7000916244921,22.6561394666944
"Wanang","1976-10",17.7000916244921,22.6561394666944
"Wanang","1976-11",17.7000916244921,22.6561394666944
"Wanang","1976-12",17.7000916244921,22.6561394666944
"Wanang","1977-01",17.7000916244921,22.6561394666944
"Wanang","1977-02",17.7000916244921,22.6561394666944
"Wanang","1977-03",17.7000916244921,22.6561394666944
"Wanang","1977-04",17.7000916244921,22.6561394666944
"Wanang","1977-05",17.7000916244921,22.6561394666944
"Wanang","1977-06",17.7000916244921,22.6561394666944
"Wanang","1977-07",17.7000916244921,22.6561394666944
"Wanang","1977-08",17.7000916244921,22.6561394666944
"Wanang","1977-09",17.7000916244921,22.6561394666944
"Wanang","1977-10",17.7000916244921,22.6561394666944
"Wanang","1977-11",17.7000916244921,22.6561394666944
"Wanang","1977-12",17.7000916244921,22.6561394666944
"Wanang","1978-01",17.7000916244921,22.6561394666944
"Wanang","1978-02",17.7000916244921,22.6561394666944
"Wanang","1978-03",17.7000916244921,22.6561394666944
"Wanang","1978-04",17.7000916244921,22.6561394666944
"Wanang","1978-05",17.7000916244921,22.6561394666944
"Wanang","1978-06",17.7000916244921,22.6561394666944
"Wanang","1978-07",17.7000916244921,22.6561394666944
"Wanang","1978-08",17.7000916244921,22.6561394666944
