TOA5,CR1000,CR1000,23009,CR1000.Std.16,CPU:CRC_met_logger_final 091203_khaochong.CR1,47511,Metdata_5min,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,RadTot_KZ_Avg,RadTot_KZ_Std,RadTot_Li_Avg,RadTot_Li_Std,T_Air1_Avg,T_Air1_Std,T_Air2_Avg,T_Air2_Std,RH_Avg,RH_Std,WS_WVc(1),WS_WVc(2),WS_WVc(3),u_Avg,v_Avg,Prec_Tot,Resis1_Avg,Resis1_Std,Asp_Fan_Avg,BattV_Avg,Tbox_Avg,Batstat_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,C,C,C,C,%,%,m/s,m/s,m/s,m/s,m/s,mm,Ohm,Ohm,,V,C,
,,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,WVc,WVc,WVc,Avg,Avg,Tot,Avg,Std,Avg,Avg,Avg,Avg
1/1/2016 10:15,46853,80.6898,9.004888,63.09236,6.245059,28.67517,0.0328951,28.28799,0.03331388,70.68794,0.3421658,NAN,267,0.03956468,-0.2,-3.5,0,17616.59,13.20134,0,10.8,27.68968,0
1/1/2016 10:20,46854,70.80683,7.165061,62.62831,4.488279,28.77732,0.02950748,28.39339,0.02960312,69.66122,0.3208705,NAN,267,0.03956468,-0.2,-3.5,0,17575.63,11.81658,0,10.78,27.80471,0
1/1/2016 10:25,46855,71.215,3.88605,64.30489,3.578498,28.88508,0.03097645,28.49912,0.03006422,69.51684,0.1779363,NAN,267,0.03956468,-0.2,-3.5,0,17532.52,12.37912,0,10.79,27.90702,0
1/1/2016 10:30,46856,69.72495,1.685703,63.31355,2.511944,28.97903,0.02418286,28.58777,0.02503777,68.6926,0.5871304,NAN,267,0.03956468,-0.2,-3.5,0,17495.01,9.646648,0,10.8,28.00805,0
1/1/2016 10:35,46857,79.06727,11.37927,81.36071,17.91925,29.0773,0.03114288,28.68848,0.03105501,68.33919,0.2273296,NAN,267,0.03956468,-0.2,-3.5,0,17455.85,12.40007,0,10.81,28.1099,0
1/1/2016 10:40,46858,103.2339,25.35766,83.95016,14.82089,29.18367,0.03549347,28.79933,0.03670605,67.54221,0.2353153,NAN,267,0.03956468,-0.2,-3.5,0,17413.55,14.10004,0,10.83,28.20908,0
1/1/2016 10:45,46859,113.6587,26.3702,102.8276,24.63565,29.29997,0.03625453,28.91931,0.03750224,67.6536,0.1876967,NAN,267,0.03956468,-0.2,-3.5,0,17367.4,14.37201,0,10.95,28.31327,0
1/1/2016 10:50,46860,103.1666,14.94485,90.18435,12.99701,29.41531,0.03996332,29.04236,0.03827322,67.57841,0.2159607,NAN,267,0.03956468,-0.2,-3.5,0,17321.73,15.80326,0,11.02,28.42217,0
1/1/2016 10:55,46861,114.4732,27.90989,103.5132,26.13803,29.53754,0.0369331,29.16459,0.04192092,67.45501,0.1353839,NAN,267,0.03956468,-0.2,-3.5,0,17273.44,14.57096,0,11.05,28.54646,0
1/1/2016 11:00,46862,99.24092,12.19343,79.61705,5.034747,29.6651,0.03701835,29.30069,0.03745354,66.95425,0.3306542,NAN,267,0.03956468,-0.2,-3.5,0,17223.18,14.57101,0,10.96,28.67701,0
1/1/2016 11:05,46863,114.5416,23.30674,88.48755,12.75346,29.78556,0.03627858,29.41994,0.03727148,65.44267,0.1704614,NAN,267,0.03956468,-0.2,-3.5,0,17175.82,14.24564,0,10.99,28.80639,0
1/1/2016 11:10,46864,278.0228,85.94028,166.8688,50.97726,29.90805,0.03357081,29.53105,0.0335073,64.55264,0.2699211,NAN,267,0.03956468,-0.2,-3.5,0,17127.78,13.14997,0,11.07,28.92959,0
1/1/2016 11:15,46865,575.8019,141.8885,228.8633,72.24093,30.02797,0.03991191,29.64771,0.04087077,64.54156,0.2500221,NAN,267,0.03956468,-0.2,-3.5,0,17080.87,15.5973,0,11.06,29.07132,0
1/1/2016 11:20,46866,337.517,179.7755,243.0784,81.9957,30.14741,0.03374789,29.77487,0.03426247,63.4787,0.4823547,NAN,267,0.03956468,-0.2,-3.5,0,17034.24,13.15904,0,10.99,29.2501,0
1/1/2016 11:25,46867,184.0562,104.5603,141.6826,73.7471,30.25681,0.02812901,29.87777,0.02776544,62.53932,0.5374125,NAN,267,0.03956468,-0.2,-3.5,0,16991.63,10.94538,0,11.06,29.40226,0
1/1/2016 11:30,46868,188.9334,34.32328,163.7469,48.58919,30.339,0.02475011,29.95225,0.02093569,61.95921,0.2028811,NAN,267,0.03956468,-0.2,-3.5,0,16959.68,9.613605,0,11.19,29.51847,0
1/1/2016 11:35,46869,120.7647,56.47384,90.37144,31.91341,30.39241,0.02216023,29.99388,0.01787858,61.72191,0.2513349,NAN,267,0.03956468,-0.2,-3.5,0,16938.95,8.597926,0,11.08,29.62533,0
1/1/2016 11:40,46870,153.5271,34.04457,122.6951,27.84733,30.4203,0.000965736,30.02624,0.009750539,61.07522,0.3723722,NAN,267,0.03956468,-0.2,-3.5,0,16928.12,0.3747089,0,11.13,29.70327,0
1/1/2016 11:45,46871,132.6097,25.28649,98.62481,14.9007,30.42417,0.009559279,30.03093,0.000355845,62.1088,0.1778074,NAN,267,0.03956468,-0.2,-3.5,0,16926.62,3.70631,0,11.06,29.73547,0
1/1/2016 11:50,46872,123.4711,36.8103,105.7817,23.29394,30.46183,0.01176164,30.03082,0.001061964,63.21227,0.411197,NAN,267,0.03956468,-0.2,-3.5,0,16912.02,4.558157,0,11.08,29.77666,0
1/1/2016 11:55,46873,131.1227,26.84152,126.767,41.9538,30.47436,0.01089359,30.07502,0.009861307,62.82695,0.4088229,NAN,267,0.03956468,-0.2,-3.5,0,16907.17,4.219789,0,11.14,29.83939,0
1/1/2016 12:00,46874,186.0241,42.46831,130.221,21.06491,30.53501,0.02459298,30.13608,0.02752924,61.77741,0.1957941,NAN,267,0.03956468,-0.2,-3.5,0,16883.69,9.515637,0,11.2,29.92581,0
1/1/2016 12:05,46875,164.43,67.77123,128.7805,29.7457,30.60632,0.02821627,30.21714,0.03186165,60.9547,0.4097244,NAN,267,0.03956468,-0.2,-3.5,0,16856.11,10.90271,0,11.16,30.02635,0
1/1/2016 12:10,46876,128.5533,20.65589,142.5776,32.19127,30.68609,0.02480227,30.2973,0.02271438,60.09619,0.1469947,NAN,267,0.03956468,-0.2,-3.5,0,16825.31,9.569193,0,11.21,30.1218,0
1/1/2016 12:15,46877,159.4856,32.96187,124.4464,21.36224,30.77804,0.02595074,30.39292,0.02797572,60.90304,0.4075552,NAN,267,0.03956468,-0.2,-3.5,0,16789.86,9.995556,0,11.22,30.21733,0
1/1/2016 12:20,46878,222.3743,52.85659,193.006,62.20216,30.87341,0.02779771,30.50049,0.03218992,60.92338,0.2265549,NAN,267,0.03956468,-0.2,-3.5,0,16753.16,10.6883,0,11.33,30.33473,0
1/1/2016 12:25,46879,237.6063,125.7565,169.2578,53.97733,30.97425,0.02947406,30.60946,0.03602915,59.60724,0.3546563,NAN,267,0.03956468,-0.2,-3.5,0,16714.43,11.31062,0,11.23,30.47116,0
1/1/2016 12:30,46880,180.2019,77.64037,154.3103,34.63826,31.08685,0.03456533,30.71513,0.03603667,59.9226,0.704087,NAN,267,0.03956468,-0.2,-3.5,0,16671.28,13.23197,0,11.3,30.59278,0
1/1/2016 12:35,46881,218.5242,80.1787,147.6421,41.25967,31.19333,0.03354206,30.82487,0.033282,60.35122,0.1167651,NAN,267,0.03956468,-0.2,-3.5,0,16630.55,12.8154,0,11.18,30.70243,0
1/1/2016 12:40,46882,224.9551,82.36182,138.4614,55.53739,31.27738,0.02457879,30.90933,0.02777524,59.1765,0.2500778,NAN,267,0.03956468,-0.2,-3.5,0,16598.46,9.375377,0,11.23,30.81384,0
1/1/2016 12:45,46883,232.941,82.0689,133.2969,45.79125,31.35048,0.01710542,30.97512,0.0196002,57.70771,0.5430442,NAN,267,0.03956468,-0.2,-3.5,0,16570.59,6.515518,0,11.24,30.93615,0
1/1/2016 12:50,46884,135.802,35.1322,127.6651,33.47429,31.40504,0.01521343,31.01465,0.0137214,57.38336,0.3623466,NAN,267,0.03956468,-0.2,-3.5,0,16549.82,5.788383,0,11.24,31.03879,0
1/1/2016 12:55,46885,154.8887,28.62958,194.787,119.6392,31.44652,0.004376929,31.05572,9.31E-06,57.59627,0.2357596,NAN,267,0.03956468,-0.2,-3.5,0,16534.04,1.663656,0,11.36,31.12088,0
1/1/2016 13:00,46886,298.1389,119.4747,202.2697,64.10414,31.48118,0.01214851,31.07818,0.01966595,57.55836,0.1864397,NAN,267,0.03956468,-0.2,-3.5,0,16520.87,4.615831,0,11.44,31.20564,0
1/1/2016 13:05,46887,518.5036,227.1349,188.4727,54.67178,31.53423,0.02242819,31.14788,0.0225224,57.13536,0.4167915,NAN,267,0.03956468,-0.2,-3.5,0,16500.72,8.51452,0,11.35,31.30979,0
1/1/2016 13:10,46888,336.461,201.2955,625.8956,153.5023,31.61826,0.02612154,31.23721,0.02940233,56.80341,0.1501874,NAN,267,0.03956468,-0.2,-3.5,0,16468.85,9.899981,0,11.33,31.41729,0
1/1/2016 13:15,46889,143.9897,50.52164,392.5936,227.5068,31.70731,0.02554098,31.33316,0.02690926,55.85156,0.3431834,NAN,267,0.03956468,-0.2,-3.5,0,16435.13,9.66248,0,11.54,31.50533,0
1/1/2016 13:20,46890,148.7985,62.96917,150.8137,109.7733,31.49392,0.2183052,30.80861,0.3912745,54.18353,1.005007,NAN,267,0.03956468,-0.2,-3.5,0,16516.2,82.97205,54.05,12.04,31.63094,0.517
1/1/2016 13:25,46891,187.9951,52.89715,181.6984,68.98278,30.57756,0.2278138,29.8768,0.08535265,58.86773,1.599549,NAN,267,0.03956468,-0.2,-3.5,0,16867.42,88.00842,110.5,13.09,31.86794,1
1/1/2016 13:30,46892,155.2293,50.90087,173.2731,85.50736,30.16405,0.1036297,29.6851,0.1099377,60.10337,1.003521,NAN,267,0.03956468,-0.2,-3.5,0,17027.79,40.40146,109,12.84,32.15727,1
1/1/2016 13:35,46893,247.5044,127.7357,217.4747,96.75141,29.89309,0.06438019,29.52748,0.106922,60.32426,0.8759881,NAN,267,0.03956468,-0.2,-3.5,0,17133.66,25.21906,109.2,12.95,32.41746,1
1/1/2016 13:40,46894,461.5002,170.3677,276.9132,133.9681,29.87725,0.04490533,29.59045,0.0754002,60.89156,1.13769,NAN,267,0.03956468,-0.2,-3.5,0,17139.86,17.59618,110.6,13.14,32.70092,1
1/1/2016 13:45,46895,644.9847,250.4066,525.3253,237.2469,29.9788,0.05844681,29.75131,0.06028016,59.48895,0.8222715,NAN,267,0.03956468,-0.2,-3.5,0,17100.1,22.86917,109.7,13.03,32.97245,1
1/1/2016 13:50,46896,742.723,161.2098,675.5851,147.34,29.9784,0.05205004,29.66032,0.05027215,58.84499,0.7840828,NAN,267,0.03956468,-0.2,-3.5,0,17100.25,20.35971,110.3,13.13,33.21799,1
1/1/2016 13:55,46897,743.5354,172.3593,661.6859,165.538,29.9918,0.05090038,29.71029,0.05500822,59.60081,0.8312364,NAN,267,0.03956468,-0.2,-3.5,0,17095.01,19.90406,110.1,13.04,33.45751,1
1/1/2016 14:00,46898,760.1967,115.9831,673.2043,124.1148,30.03121,0.05919757,29.78422,0.08339148,60.20785,1.186449,NAN,267,0.03956468,-0.2,-3.5,0,17079.61,23.14058,110.4,13.11,33.70561,1
1/1/2016 14:05,46899,750.2878,83.71888,676.795,70.75406,30.09133,0.04502152,29.77447,0.0818575,59.60365,0.9677555,NAN,267,0.03956468,-0.2,-3.5,0,17056.12,17.57512,110.4,13.08,33.94242,1
1/1/2016 14:10,46900,767.5094,7.044811,686.0432,6.266037,30.07589,0.05354809,29.84434,0.08281222,58.56787,0.8286927,NAN,267,0.03956468,-0.2,-3.5,0,17062.15,20.90032,110.6,13.1,34.17079,1
1/1/2016 14:15,46901,766.5656,4.566263,685.39,3.804127,30.18273,0.04719789,29.94712,0.0674145,57.86146,0.9976311,NAN,267,0.03956468,-0.2,-3.5,0,17020.48,18.38648,110.5,13.15,34.41852,1
1/1/2016 14:20,46902,752.1046,4.312731,672.864,3.783953,30.23758,0.04902643,29.91299,0.07540169,58.91256,1.268654,NAN,267,0.03956468,-0.2,-3.5,0,16999.12,19.08078,110.4,13.11,34.60991,1
1/1/2016 14:25,46903,734.0959,52.05163,658.9363,64.72312,30.17908,0.04404694,29.87075,0.07009275,58.01478,0.741239,NAN,267,0.03956468,-0.2,-3.5,0,17021.9,17.16269,110.3,13.07,34.79913,1
1/1/2016 14:30,46904,717.1013,35.27637,649.2569,39.30869,30.11448,0.04711225,29.76025,0.06384322,56.43272,1.486881,NAN,267,0.03956468,-0.2,-3.5,0,17047.09,18.37972,110.3,13.11,34.98755,1
1/1/2016 14:35,46905,590.2322,225.7802,534.7986,218.8044,30.04868,0.0411462,29.74197,0.06080419,57.34584,0.9876973,NAN,267,0.03956468,-0.2,-3.5,0,17072.78,16.06997,109.2,12.94,35.15315,1
1/1/2016 14:40,46906,710.6052,25.29919,655.481,30.26396,30.08646,0.04567806,29.82525,0.07057103,58.19934,0.6522378,NAN,267,0.03956468,-0.2,-3.5,0,17058.03,17.82969,110.2,13.07,35.27541,1
1/1/2016 14:45,46907,686.9879,13.1664,624.4158,12.87847,30.0174,0.07233143,29.63432,0.08680139,58.5798,0.7489413,NAN,267,0.03956468,-0.2,-3.5,0,17085.01,28.27881,110.2,13.08,35.38028,1
1/1/2016 14:50,46908,660.2483,23.13965,614.6498,15.5193,29.78097,0.07151952,29.37189,0.06926779,58.55027,0.6677336,NAN,267,0.03956468,-0.2,-3.5,0,17177.64,28.0832,110.2,13.05,35.449,1
1/1/2016 14:55,46909,669.8635,10.1609,602.0623,23.53048,29.61604,0.05281446,29.25774,0.03863284,59.33619,0.735885,NAN,267,0.03956468,-0.2,-3.5,0,17242.5,20.80857,110.2,13.1,35.49535,1
1/1/2016 15:00,46910,657.805,7.742025,584.2692,20.35827,29.56079,0.0423731,29.24068,0.05063381,59.1664,0.6096956,NAN,267,0.03956468,-0.2,-3.5,0,17264.27,16.70413,110.4,13.09,35.51199,1
1/1/2016 15:05,46911,637.4239,6.68487,586.8901,5.545228,29.49986,0.05380257,29.14522,0.04518209,59.52245,0.7160294,NAN,267,0.03956468,-0.2,-3.5,0,17288.32,21.23907,110.6,13.12,35.51007,1
1/1/2016 15:10,46912,617.2548,11.64251,568.7101,20.19921,29.44055,0.03692783,29.12694,0.05292827,59.81149,0.5872268,NAN,267,0.03956468,-0.2,-3.5,0,17311.75,14.59762,110.6,13.14,35.47935,1
1/1/2016 15:15,46913,603.7161,11.65819,560.8613,13.17298,29.4377,0.03856139,29.15821,0.04951865,59.97673,0.7147043,NAN,267,0.03956468,-0.2,-3.5,0,17312.87,15.24289,110.6,13.14,35.47679,1
1/1/2016 15:20,46914,568.7815,44.7,527.4084,51.63361,29.49986,0.02601317,29.22037,0.04412066,59.84783,0.7137281,NAN,267,0.03956468,-0.2,-3.5,0,17288.31,10.26921,108.4,12.75,35.44967,1
1/1/2016 15:25,46915,558.8969,43.18409,524.9664,24.4129,29.54292,0.0317388,29.24881,0.06332182,60.33051,1.242987,NAN,267,0.03956468,-0.2,-3.5,0,17271.32,12.52148,106,12.43,35.41112,1
1/1/2016 15:30,46916,441.8952,175.9556,414.8598,165.0708,29.44745,0.06486957,29.07006,0.1050686,59.39525,0.7448003,NAN,267,0.03956468,-0.2,-3.5,0,17309.03,25.64231,103.1,11.97,35.32515,1
1/1/2016 15:35,46917,534.095,17.41714,493.3131,41.34584,29.35524,0.02328103,29.03959,0.04540193,59.86657,0.7684956,NAN,267,0.03956468,-0.2,-3.5,0,17345.5,9.216819,101.5,11.93,35.20131,0.983
1/1/2016 15:40,46918,389.965,63.15034,369.4054,85.52488,29.29999,0.03695556,28.96038,0.0438217,59.73426,0.6886559,NAN,267,0.03956468,-0.2,-3.5,0,17367.39,14.64946,102.4,11.84,35.04734,1
1/1/2016 15:45,46919,276.2933,37.02467,206.1945,32.80854,29.2199,0.0278936,28.90304,0.046344,60.7872,1.022424,NAN,267,0.03956468,-0.2,-3.5,0,17399.16,11.07255,103.6,12.01,34.86954,1
1/1/2016 15:50,46920,212.9936,45.58714,155.0962,27.68759,29.29933,0.06232722,29.10108,0.08959379,61.75152,0.793364,NAN,267,0.03956468,-0.2,-3.5,0,17367.66,24.70402,103.5,12,34.68959,1
1/1/2016 15:55,46921,150.7085,36.41472,202.253,26.11835,29.40222,0.03300317,29.10363,0.07111368,60.57389,0.9348041,NAN,267,0.03956468,-0.2,-3.5,0,17326.9,13.0566,103.9,12.08,34.53438,1
1/1/2016 16:00,46922,361.336,61.49715,259.5893,23.3417,29.35684,0.02995544,29.0672,0.07047167,61.041,0.8271825,NAN,267,0.03956468,-0.2,-3.5,0,17344.86,11.86325,104.5,12.15,34.40443,1
1/1/2016 16:05,46923,190.6545,37.91084,186.9098,41.56396,29.35973,0.03489877,29.02132,0.07018942,61.00972,1.08024,NAN,267,0.03956468,-0.2,-3.5,0,17343.72,13.8217,104.2,12.1,34.29049,1
1/1/2016 16:10,46924,164.1146,24.92245,231.5863,55.28179,29.2952,0.03508033,29.01772,0.06571531,59.44667,0.9004795,NAN,267,0.03956468,-0.2,-3.5,0,17369.29,13.90603,106.1,12.4,34.21048,1
1/1/2016 16:15,46925,164.8553,61.57477,213.158,42.25185,29.32562,0.03130749,28.99656,0.05409264,60.05275,0.5750436,NAN,267,0.03956468,-0.2,-3.5,0,17357.23,12.40376,107,12.54,34.18359,1
1/1/2016 16:20,46926,212.1829,46.69717,209.3515,24.17142,29.21277,0.05019461,28.86949,0.05302145,60.1188,0.7485379,NAN,267,0.03956468,-0.2,-3.5,0,17402,19.93266,106,12.36,34.14262,1
1/1/2016 16:25,46927,321.3904,10.6728,309.4259,24.49413,29.15334,0.0318643,28.81697,0.03773662,59.88147,0.8427447,NAN,267,0.03956468,-0.2,-3.5,0,17425.6,12.66788,104.4,12.16,34.11574,1
1/1/2016 16:30,46928,275.3522,16.14859,301.5616,28.126,29.10245,0.02762156,28.77339,0.05315964,59.89234,1.029682,NAN,267,0.03956468,-0.2,-3.5,0,17445.84,10.99174,104.1,12.08,34.12214,1
1/1/2016 16:35,46929,229.3136,33.68988,187.1763,56.76152,29.01911,0.03205268,28.67056,0.04424042,60.83399,1.073831,NAN,267,0.03956468,-0.2,-3.5,0,17479.03,12.77377,102.8,11.91,34.06581,1
1/1/2016 16:40,46930,238.4537,16.30474,183.921,22.46201,28.96161,0.01990634,28.64717,0.03669279,60.02155,0.8581587,NAN,267,0.03956468,-0.2,-3.5,0,17501.96,7.941534,101.4,11.7,33.94393,1
1/1/2016 16:45,46931,106.7693,34.10907,90.77131,28.57122,28.96104,0.02026577,28.65433,0.0304005,60.65818,0.8027459,NAN,267,0.03956468,-0.2,-3.5,0,17502.19,8.085637,80.9,11.67,33.78762,0.75
1/1/2016 16:50,46932,75.69312,9.142806,81.63863,16.87216,28.99723,0.01839814,28.64827,0.04503212,60.92649,1.06644,NAN,267,0.03956468,-0.2,-3.5,0,17487.75,7.338403,30.24,11.85,33.53067,0.267
1/1/2016 16:55,46933,66.34997,16.89077,73.3416,15.84633,28.88473,0.05889068,28.43378,0.08534494,60.98188,0.8662058,NAN,267,0.03956468,-0.2,-3.5,0,17532.68,23.54044,48,11.79,33.29285,0.45
1/1/2016 17:00,46934,59.71497,9.986289,61.19683,5.08449,28.69944,0.05090743,28.24932,0.064697,61.8279,0.6462842,NAN,267,0.03956468,-0.2,-3.5,0,17606.85,20.42085,55.98,11.76,33.12453,0.533
1/1/2016 17:05,46935,75.76083,7.701318,74.93489,10.30149,28.46255,0.06425278,28.02988,0.04810684,61.47853,0.7583929,NAN,267,0.03956468,-0.2,-3.5,0,17702.1,25.89151,102,11.81,33.12954,1
1/1/2016 17:10,46936,105.5506,41.70806,117.8158,42.3494,28.30308,0.04741245,27.93217,0.03604123,63.41381,0.7515556,NAN,267,0.03956468,-0.2,-3.5,0,17766.46,19.16618,102.2,11.84,33.22141,1
1/1/2016 17:15,46937,159.7815,19.49124,155.6093,21.03769,28.23223,0.0248537,27.91455,0.04341168,62.95192,0.4965997,NAN,267,0.03956468,-0.2,-3.5,0,17795.11,10.06084,56.38,11.76,33.19671,0.517
1/1/2016 17:20,46938,51.72589,36.21148,48.52861,36.18043,28.37537,0.05801934,28.04915,0.05451347,62.53711,0.1681468,NAN,267,0.03956468,-0.2,-3.5,0,17737.26,23.41877,0,11.92,32.91932,0
1/1/2016 17:25,46939,31.07616,10.0829,30.46526,10.95332,28.57234,0.05658235,28.22052,0.04421521,61.37898,0.320677,NAN,267,0.03956468,-0.2,-3.5,0,17657.9,22.7532,0,11.03,32.57286,0
1/1/2016 17:30,46940,31.7532,2.284949,30.34587,2.264449,28.72404,0.0315773,28.34216,0.02294541,61.0812,0.316958,NAN,267,0.03956468,-0.2,-3.5,0,17596.98,12.66025,0,10.5,32.21985,0
1/1/2016 17:35,46941,28.84192,3.2072,27.04452,1.938395,28.79353,0.01904374,28.36735,0.001938423,60.67234,0.1488304,NAN,267,0.03956468,-0.2,-3.5,0,17569.14,7.625961,0,10.5,31.92189,0
1/1/2016 17:40,46942,23.76412,1.450511,22.03049,1.678768,28.80475,0.000765893,28.36556,0.003244544,60.54223,0.082816,NAN,267,0.03956468,-0.2,-3.5,0,17564.65,0.3068906,0,10.48,31.67183,0
1/1/2016 17:45,46943,16.85796,1.450659,16.30466,1.241861,28.76732,0.02166349,28.31797,0.02289656,60.55913,0.1587303,NAN,267,0.03956468,-0.2,-3.5,0,17579.63,8.676162,0,10.44,31.41959,0
1/1/2016 17:50,46944,15.70684,1.380789,12.45668,0.8698603,28.70139,0.02324556,28.24352,0.02269263,60.38781,0.1480181,NAN,233.3014,68.34357,-0.8183333,-1.503333,0,17606.06,9.325024,0,10.41,31.15612,0
1/1/2016 17:55,46945,10.42631,2.012939,10.1702,0.5999476,28.62346,0.02105699,28.15704,0.02797185,60.43144,0.1441664,2.353334,153.0204,27.19592,-1.948333,0.9333333,0,17637.35,8.458185,0,10.39,30.90817,0
1/1/2016 18:00,46946,8.12446,9.12E-06,8.416322,0.540364,28.54769,0.02502115,28.07883,0.03540783,60.87389,0.1675824,2.651667,159.4947,30.19068,-2.18,0.8649999,0,17667.81,10.0664,0,10.35,30.67799,0
1/1/2016 18:05,46947,8.124479,2.96E-06,6.648609,0.4730819,28.46182,0.03540093,27.98158,0.03456165,61.46544,0.278679,2.496667,151.4697,22.59534,-2.065,1.056667,0,17702.38,14.26593,0,10.31,30.45877,0
1/1/2016 18:10,46948,7.37974,1.571842,5.358388,0.4702941,28.36749,0.03043163,27.89334,0.02864849,61.62175,0.08415592,2.166667,146.6133,35.73509,-1.615,0.9766666,0,17740.43,12.28635,0,10.28,30.24105,0
1/1/2016 18:15,46949,1.083265,1.796392,3.719193,0.4731791,28.28065,0.02939019,27.79635,0.02337161,61.98547,0.1701862,2.451667,148.1184,32.06261,-1.865,1.055,0,17775.52,11.8861,0,10.24,30.03595,0
1/1/2016 18:20,46950,0,0,2.337124,0.3392504,28.19646,0.02243007,27.71865,0.02478225,62.56543,0.2551375,NAN,92.83251,22.51781,-0.02666666,3.448333,0,17809.59,9.087179,0,10.19,29.85859,0
1/1/2016 18:25,46951,0,0,1.427987,0.2385422,28.11478,0.02636589,27.63981,0.02640407,62.90849,0.1419332,NAN,86.99999,0.03956468,0.2,3.8,0,17842.71,10.69867,0,10.15,29.68847,0
1/1/2016 18:30,46952,0,0,0.8127129,0.1459955,28.03473,0.02363598,27.55572,0.02414467,63.59401,0.1201866,NAN,86.99999,0.03956468,0.2,3.8,0,17875.21,9.605191,0,10.12,29.51884,0
1/1/2016 18:35,46953,0,0,0.3673279,0.12987,27.94588,0.02220817,27.46726,0.02935582,64.03899,0.1488549,NAN,86.99999,0.03956468,0.2,3.8,0,17911.36,9.040985,0,10.09,29.35663,0
1/1/2016 18:40,46954,0,0,0.1652975,0.1349649,27.85778,0.02919184,27.37063,0.03155207,64.57948,0.1476076,NAN,86.99999,0.03956468,0.2,3.8,0,17947.26,11.90447,0,10.08,29.19825,0
1/1/2016 18:45,46955,0,0,0.02754959,0.08264877,27.75904,0.02605077,27.27798,0.03071033,65.04044,0.1549841,NAN,86.99999,0.03956468,0.2,3.8,0,17987.57,10.64455,0,10.07,29.05321,0
1/1/2016 18:50,46956,0,0,0.004591599,0.06143109,27.67886,0.03020394,27.19333,0.02645924,65.55626,0.0973213,NAN,86.99999,0.03956468,0.2,3.8,0,18020.36,12.36275,0,10.06,28.91841,0
1/1/2016 18:55,46957,0,0,-0.00918304,0.04945219,27.60569,0.02269302,27.12584,0.02290582,66.09585,0.1826985,NAN,86.99999,0.03956468,0.2,3.8,0,18050.33,9.302359,0,10.06,28.7914,0
1/1/2016 19:00,46958,0,0,-0.004591433,0.03526746,27.5293,0.0196361,27.05434,0.01839838,66.30202,0.05053183,NAN,86.99999,0.03956468,0.2,3.8,0,18081.66,8.062743,0,10.06,28.65453,0
1/1/2016 19:05,46959,0,0,0.004591565,0.07939409,27.45658,0.02273884,26.98283,0.02060305,66.77115,0.2184849,NAN,86.99999,0.03956468,0.2,3.8,0,18111.54,9.345897,0,10.06,28.52816,0
1/1/2016 19:10,46960,0,0,0,0,27.40173,0.02085847,26.93244,0.0213886,67.075,0.08541857,NAN,86.99999,0.03956468,0.2,3.8,0,18134.1,8.58385,0,10.06,28.42691,0
1/1/2016 19:15,46961,0,0,-0.01377454,0.06004182,27.3489,0.01692914,26.88369,0.01944564,67.36296,0.1238676,NAN,86.99999,0.03956468,0.2,3.8,0,18155.85,6.973555,0,10.06,28.33326,0
1/1/2016 19:20,46962,0,0,-0.01377448,0.07832517,27.31396,0.02395523,26.83697,0.02062617,67.61967,0.08237482,NAN,86.99999,0.03956468,0.2,3.8,0,18170.25,9.876161,0,10.06,28.24884,0
1/1/2016 19:25,46963,0,0,-0.009182935,0.04945162,27.26602,0.02174518,26.80079,0.003120583,67.94114,0.03456537,NAN,86.99999,0.03956468,0.2,3.8,0,18190.03,8.973337,0,10.06,28.16661,0
1/1/2016 19:30,46964,0,0,-2.68E-08,0.05029709,27.24001,0,26.76586,0.01568383,68.30747,0.1040138,NAN,86.99999,0.03956468,0.2,3.8,0,18200.76,0,0,10.06,28.09378,0
1/1/2016 19:35,46965,0,0,-0.01377431,0.06004083,27.2006,0.01728973,26.75205,0.003121559,68.55737,0.1008019,NAN,86.99999,0.03956468,0.2,3.8,0,18217.04,7.142311,0,10.06,28.02623,0
1/1/2016 19:40,46966,0,0,-0.009182812,0.07053481,27.18069,0.01208292,26.71508,0.01750378,68.94358,0.2551489,NAN,86.99999,0.03956468,0.2,3.8,0,18225.26,4.99407,0,10.06,27.95499,0
1/1/2016 19:45,46967,0,0,-0.02295673,0.07613885,27.14453,0.006737147,26.69232,0.01295329,69.16224,0.07423364,NAN,86.99999,0.03956468,0.2,3.8,0,18240.22,2.787066,0,10.06,27.89911,0
1/1/2016 19:50,46968,0,0,-0.004591318,0.06142878,27.14169,0.00437698,26.659,0.009084368,69.26618,0.05355269,NAN,86.99999,0.03956468,0.2,3.8,0,18241.39,1.810832,0,10.06,27.84267,0
1/1/2016 19:55,46969,0,0,-0.004591498,0.03526796,27.10065,0.01413565,26.65494,0,69.44338,0.09567935,NAN,86.99999,0.03956468,0.2,3.8,0,18258.38,5.851628,0,10.06,27.79037,0
1/1/2016 20:00,46970,0,0,-1.14E-08,0.0711313,27.09375,0,26.65291,0.006737147,69.31332,0.1188654,NAN,86.99999,0.03956468,0.2,3.8,0,18261.24,0,0,10.06,27.7482,0
