StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
44,4,195406,2.31,70.7,-2.75,-2.75,-1.5,-2.75,177,6,-1.07,-0.99,-0.85,-0.96,-1.11,-1.69,-0.62,58.2,83.1
44,4,195407,2.66,74.1,-3.01,-3.01,-1.65,-3.01,282,0,-0.88,-1.42,-1.25,-1.17,-1.23,-1.62,-0.66,60.5,87.7
44,4,195408,4.23,72.2,-2.78,-2.78,-0.24,-2.78,226,0,0.34,-0.33,-0.87,-0.64,-0.82,-1.31,-0.7,61.3,83.2
44,4,195409,1.07,69,-3.49,-3.49,-2.98,-3.49,142,22,-1.83,-0.71,-1.04,-1.39,-1.45,-1.79,-1.12,55.5,82.5
44,4,195410,5.99,57.6,0.6,-2.53,1.79,-1.76,14,243,1.23,0.29,0.3,-0.6,-0.66,-0.8,-0.38,45.3,69.9
44,4,195411,2.26,40.6,0.42,-2.39,-0.34,-1.71,0,732,-0.19,0.86,0.04,-0.63,-0.48,-0.7,-0.94,30.8,50.3
44,4,195412,3.4,33.1,0.76,-1.76,1.15,-0.61,0,989,0.48,0.08,0.9,-0.13,-0.5,-0.68,-0.88,24.1,42
44,4,195501,0.34,30.9,-0.94,-2.52,-2.83,-2.37,0,1057,-3.09,-1.01,-0.92,-0.42,-1.09,-1.09,-1.37,21.5,40.3
44,4,195502,2.67,34.1,-0.73,-2.14,0.36,-1.79,0,865,0.31,-1.48,-0.67,-0.42,-0.94,-0.76,-1.24,22.6,45.7
44,4,195503,4.38,44.7,-0.27,-1.54,1.14,-0.68,0,629,0.87,0.78,-0.38,0.5,-0.34,-0.69,-1.3,33.2,56.2
44,4,195504,2.89,55.7,-0.51,-1.64,-0.79,-1.06,5,284,-0.08,0.47,0.5,-0.23,-0.13,-0.76,-1.34,44.1,67.4
44,4,195505,2.8,64,-0.94,-1.96,-1.47,-1.87,68,99,-0.6,-0.61,-0.06,-0.5,-0.39,-0.85,-1.65,51.3,76.6
44,4,195506,4.28,66,-0.37,-1.28,1.44,-0.49,73,43,0.35,-0.32,-0.38,-0.59,0.23,-0.53,-1.49,54.4,77.6
44,4,195507,2.43,77.9,-0.96,-1.79,-1.91,-1.76,400,0,-1.08,-0.45,-0.81,-0.35,-0.77,-0.55,-1.55,66.5,89.2
44,4,195508,12.81,74.8,2.72,2.72,8.17,2.72,304,0,3.04,2.54,2.3,1.84,1.13,0.93,-0.2,65,84.6
44,4,195509,1.38,65.6,-0.42,2.03,-1.25,1.44,79,61,-1.18,2.05,1.56,0.97,0.65,0.96,-0.28,55.5,75.6
44,4,195510,2.84,55.4,-0.51,1.68,-0.4,0.89,7,305,0,-0.88,1.69,0.92,1.01,0.5,-0.2,42.7,68.1
44,4,195511,1.64,41.1,-0.76,1.21,-0.91,0.02,0,717,-0.66,-0.48,-1.1,0.95,0.76,0.38,-0.22,29.2,53
44,4,195512,0.28,30,-1.49,-1.49,-2.41,-1.49,0,1085,-2.51,-2.01,-1.46,0.29,0.1,-0.11,-0.58,20,40
44,4,195601,1.92,30.6,-1.6,-1.6,-0.79,-1.6,0,1066,-0.64,-2.09,-2.21,0.43,-0.02,0.15,-0.62,21.8,39.4
44,4,195602,3.13,37.8,-1.2,-1.2,0.69,-0.77,0,762,0.63,0.04,-1.33,-1.61,0.3,0.26,-0.38,27.5,48
44,4,195603,3.31,40.6,-0.98,-0.98,0.29,-0.34,0,756,0.14,0.51,0.09,-1.13,0.23,0.08,-0.48,29.3,52
44,4,195604,2.24,50.4,-1.16,-1.16,-0.83,-0.87,0,438,-0.61,-0.43,-0.01,-1.49,0.34,-0.06,-0.6,38.6,62.2
44,4,195605,1.83,61.1,-1.74,-1.74,-2.11,-1.74,32,153,-1.29,-1.51,-1.2,-1.67,-1.98,-0.29,-0.82,47.4,74.8
44,4,195606,2.79,70,-1.93,-1.93,-1.12,-1.93,159,9,-0.64,-1.44,-1.61,-1.29,-2.3,-0.6,-0.8,57.5,82.4
44,4,195607,8.62,73,1.62,1.62,4.87,1.62,248,0,2.75,1.45,0.5,0.35,-0.7,0.52,-0.07,62.4,83.6
44,4,195608,3.18,71.5,1.42,1.42,-0.1,1.29,206,0,-0.25,1.47,0.92,-0.04,-0.6,-1.19,-0.13,60.4,82.6
44,4,195609,4.72,63.1,1.96,1.96,2.06,1.96,43,100,0.78,0.29,1.54,0.27,0.21,-0.44,0.38,52.1,74.1
44,4,195610,3.89,55.9,2.06,2.06,0.89,2.06,8,290,0.48,0.77,0.44,0.62,0.5,-0.3,0.11,46.1,65.7
44,4,195611,2.02,43.2,-0.1,1.75,-0.3,1.54,0,654,-0.36,0.09,0.41,0.91,0.24,-0.28,0.05,32.7,53.7
44,4,195612,2.19,42.4,-0.38,1.28,-0.87,0.61,0,701,-0.44,-0.62,-0.19,1.02,0.13,0.08,-0.05,32.6,52.2
44,4,195701,2.19,29.7,-0.49,1,-0.44,0.1,0,1094,-0.36,-0.62,-0.73,-0.2,0.18,0.11,0.16,20.2,39.2
44,4,195702,3.11,38,-0.22,1.11,0.66,0.48,0,756,0.62,0.18,-0.14,0.15,0.69,0.14,0.19,28.4,47.6
44,4,195703,2.05,42.1,-0.66,-0.66,-1.4,-0.66,0,710,-0.87,-0.15,-0.4,-0.38,0.68,-0.08,-0.1,31.9,52.3
44,4,195704,3.58,55.5,-0.59,-0.59,0.02,-0.59,0,290,0.39,-0.38,0.01,-0.47,-0.19,0.14,-0.03,43.6,67.4
44,4,195705,2.26,63.6,-1.2,-1.2,-2.01,-1.2,62,106,-0.97,-0.53,-0.97,-0.83,-0.35,0.15,-0.17,50.7,76.5
44,4,195706,3.86,71.9,-1.1,-1.1,-0.07,-1.05,211,0,0.11,-0.75,-0.48,-0.69,-0.61,0.3,-0.25,60.8,82.9
44,4,195707,1.42,73.9,-1.99,-1.99,-3.02,-1.99,276,0,-2.06,-1.23,-1.49,-1.29,-1.47,-0.97,-0.36,60.7,87.2
44,4,195708,1.61,71.5,-2.8,-2.8,-3.05,-2.8,206,0,-1.64,-2.13,-1.78,-2.01,-1.77,-1.24,-1.99,58.2,84.7
44,4,195709,4.15,67.6,-0.01,-2.52,-0.02,-2.46,113,35,0.58,-0.51,-1.31,-1.34,-1.43,-1.43,-1.51,57.1,78.1
44,4,195710,3.71,50.7,0.11,-2.15,0.33,-1.89,0,443,0.4,0.55,-0.25,-1.25,-1.14,-1.38,-1.22,39.9,61.4
44,4,195711,2.86,44.7,-0.18,-2.11,-0.54,-2.01,0,609,0.2,0.32,0.43,-0.87,-1.28,-1.21,-1.03,34.6,54.8
44,4,195712,4.5,37.2,0.63,-1.26,1.89,-0.29,0,862,1.2,0.8,0.73,-0.45,-0.59,-0.78,-0.5,27.6,46.8
44,4,195801,3.41,29.7,0.94,-0.75,1.13,0.69,0,1094,0.62,1.13,0.89,0.28,-0.57,-0.56,-0.31,21.1,38.4
44,4,195802,3,27.3,1.14,1.14,0.88,1.14,0,1056,0.54,0.73,1.14,0.94,-0.14,-0.56,-0.35,18.8,35.9
44,4,195803,4.74,37.4,1.8,1.8,2.34,1.8,0,856,1.09,1.07,1.14,1.14,0.16,-0.03,-0.17,29.7,45.2
44,4,195804,4.18,52.8,1.97,1.97,1.07,1.97,0,366,0.75,1.23,1.23,1.26,0.83,0.05,0.04,41.5,64.2
44,4,195805,3.38,61.1,1.64,1.64,-0.39,1.39,32,153,-0.22,0.28,0.77,1.23,1.12,0.19,0.16,49.5,72.8
44,4,195806,4.33,67.4,1.95,1.95,1.45,1.95,98,26,0.38,-0.04,0.32,0.96,1.1,0.23,0.34,56.1,78.6
44,4,195807,6.49,75.1,2.79,2.79,3.12,2.79,313,0,1.67,1.25,0.85,1.52,1.52,1.14,0.1,64.9,85.3
44,4,195808,5.03,71.3,3.11,3.11,1.81,3.11,200,0,0.71,1.38,1.29,1.5,1.68,1.56,0.42,60.7,81.9
44,4,195809,1.69,65.2,-0.3,2.49,-0.9,2.06,72,66,-0.81,-0.13,0.61,0.65,1.07,1.17,0.08,52.7,77.6
44,4,195810,2.14,54.2,-0.57,1.93,-0.91,1.09,0,340,-0.38,-1.09,-0.45,0.2,0.73,0.96,-0.14,42.1,66.4
44,4,195811,1.88,46.2,-0.9,1.34,-1.17,0.02,0,564,-0.47,-0.69,-1.16,0.12,0.47,0.83,-0.19,34.9,57.4
44,4,195812,1.49,28.6,-1.19,0.82,-1.14,-0.89,0,1128,-1.08,-1.08,-1.14,-0.34,-0.04,0.41,-0.24,18.5,38.9
44,4,195901,1.97,30.5,-1.31,-1.31,-0.73,-1.31,0,1070,-0.59,-1.19,-1.26,-1.19,-0.43,0.15,-0.28,19.6,41.4
44,4,195902,1.26,35.6,-1.69,-1.69,-1.55,-1.69,0,823,-0.94,-1.26,-1.78,-1.83,-0.63,-0.13,-0.54,23.3,47.8
44,4,195903,2.51,41.9,-1.79,-1.79,-0.82,-1.79,0,716,-0.48,-1.07,-1.43,-1.93,-0.89,-0.56,-0.48,28.7,55.1
44,4,195904,4.08,54.9,-1.38,-1.38,0.67,-0.98,0,307,0.69,0.13,-0.39,-1.18,-1.26,-0.6,-0.43,42.5,67.3
44,4,195905,2.84,65.3,-1.78,-1.78,-1.62,-1.78,88,78,-0.57,-0.01,-0.32,-1.2,-1.67,-0.72,-0.43,53.1,77.6
44,4,195906,3.78,70.6,-1.55,-1.55,0.12,-1.42,175,7,0.06,-0.52,-0.11,-0.88,-1.52,-0.85,-0.47,58.6,82.6
44,4,195907,4.93,74.2,-1.07,-1.07,0.96,-0.4,285,0,0.76,0.45,-0.1,-0.37,-0.94,-1.13,-0.01,63.7,84.7
44,4,195908,3.31,75.7,-1.33,-1.33,-1.11,-1.13,332,0,-0.17,0.2,0.11,-0.18,-0.85,-1.47,0.29,64.7,86.8
44,4,195909,2.25,68.1,-1.71,-1.71,-1.54,-1.71,123,30,-0.35,-0.59,-0.21,-0.24,-0.8,-1.4,0.09,55.9,80.3
44,4,195910,5.13,57.3,0.38,-1.15,1.14,-0.51,13,251,0.95,0.39,0.13,0.02,-0.22,-0.69,0.23,47,67.6
44,4,195911,2.12,42.2,-0.21,-1.24,-0.64,-0.86,0,684,-0.29,0.55,0.09,0.11,-0.08,-0.69,0.12,31.3,53.1
44,4,195912,2.71,37.2,-0.15,-1.07,0.13,-0.57,0,862,-0.02,-0.31,0.41,0.07,0.06,-0.46,-0.04,27.9,46.5
44,4,196001,2.12,34.3,-0.34,-1.17,-0.63,-0.89,0,952,-0.43,-0.37,-0.49,-0.34,-0.27,-0.46,-0.21,25.6,42.9
44,4,196002,4.21,33.4,0.79,0.79,2.38,0.79,0,885,1.28,0.69,0.5,0.25,0.27,0.12,-0.09,24.4,42.5
44,4,196003,2.43,30.8,0.67,0.67,-0.12,0.67,0,1060,-0.54,0.6,0.26,0.43,0.12,0.11,-0.38,20.9,40.8
44,4,196004,3.1,56.7,0.37,0.37,-0.69,0.37,7,256,0.07,-0.44,0.43,-0.02,-0.09,-0.09,-0.52,43,70.3
44,4,196005,6.29,59.6,1.35,1.35,3.05,1.35,21,188,1.36,1.03,0.6,0.66,0.48,0.46,-0.24,48.6,70.7
44,4,196006,3.1,69.5,1.1,1.1,-0.36,0.81,146,11,-0.4,0.67,0.53,0.51,0.63,0.31,-0.42,57.6,81.3
44,4,196007,3.1,72.2,0.78,0.78,-0.6,0.09,226,0,-0.52,-0.71,0.23,0.44,0.07,0.01,-0.84,60.8,83.7
44,4,196008,4.96,74.2,0.89,0.89,0.56,0.45,285,0,0.68,0.13,-0.18,0.22,0.38,0.34,-0.84,63.5,84.9
44,4,196009,4.58,66.4,1.18,1.18,1.14,1.18,91,49,0.73,0.82,0.44,0.66,0.63,0.73,-0.35,56.4,76.4
44,4,196010,1.51,54.6,-0.55,-0.55,-1.66,-0.55,6,328,-0.79,-0.06,0.24,0.31,0.41,0.15,-0.41,43.3,65.9
44,4,196011,1.2,45,-1.26,-1.26,-2.29,-1.26,0,600,-1.05,-1.38,-0.59,-0.64,-0.22,-0.04,-0.52,32.6,57.3
44,4,196012,1.66,27.2,-1.71,-1.71,-1.75,-1.71,0,1172,-0.92,-1.39,-1.63,-0.75,-0.26,-0.2,-0.5,15.5,38.8
44,4,196101,2.61,26,-1.61,-1.61,-0.21,-1.61,0,1209,0.02,-0.69,-1.19,-0.61,-0.3,-0.13,-0.42,15.5,36.4
44,4,196102,4.49,35.6,0.87,-0.57,2.61,0.84,0,823,1.44,1.03,0.39,-0.35,-0.43,-0.05,-0.03,25.7,45.5
44,4,196103,3.39,44.8,0.76,0.76,-0.08,0.76,0,626,0.2,1.13,0.92,-0.55,-0.23,0.13,0.07,33.9,55.7
44,4,196104,4.49,47.8,1.36,1.36,2.05,1.36,0,516,0.92,0.76,1.38,0.27,0.21,0.34,0.09,37.2,58.4
44,4,196105,3.53,58.1,1.29,1.29,0.21,1.29,13,227,-0.13,0.47,0.45,0.49,-0.06,-0.19,0.11,46.7,69.6
44,4,196106,4.13,69.1,1.48,1.48,0.96,1.48,136,13,0.27,-0.06,0.41,0.86,-0.18,-0.06,0.13,57.2,81
44,4,196107,3.65,73.9,1.35,1.35,0.06,1.3,276,0,-0.11,0.05,-0.18,0.85,0.06,0.07,0,62.7,85
44,4,196108,4.47,73,1.38,1.38,0.51,1.38,248,0,0.46,0.16,0.19,0.39,0.45,0.05,0.24,62.6,83.3
44,4,196109,1.99,70.3,-0.56,0.67,-1.69,-0.36,173,14,-0.54,-0.23,-0.33,0.01,0.41,-0.32,0.24,58.9,81.7
44,4,196110,2.77,56,-0.8,-0.8,-0.89,-0.8,9,288,-0.03,-0.61,-0.33,-0.36,0.34,-0.16,-0.06,42.7,69.3
44,4,196111,2.51,46.4,-1.1,-1.1,-1.16,-1.1,0,558,-0.02,-0.15,-0.6,-0.37,-0.09,0.02,-0.04,37.1,55.6
44,4,196112,3.54,32.8,0.24,-0.75,0.71,-0.17,0,998,0.58,0.25,0.05,-0.29,0.05,0.38,0.1,23.9,41.8
44,4,196201,1.92,31.3,-0.26,-0.94,-0.79,-0.79,0,1045,-0.64,-0.03,-0.07,-0.44,-0.41,0.25,0.07,21.4,41.2
44,4,196202,3.38,32.5,0.45,0.45,1.35,0.45,0,910,0.79,0.18,0.42,-0.33,-0.18,0.08,-0.06,23.1,42
44,4,196203,4.38,39.7,0.97,0.97,1.69,0.97,0,784,0.87,1.08,0.63,0.38,0,0.26,0.17,29.3,50
44,4,196204,3.2,52.2,0.88,0.88,0.03,0.88,0,384,0.14,0.62,0.89,0.52,0.06,0.01,0.16,40.5,63.9
44,4,196205,3.77,65.4,0.59,0.59,-0.6,0.59,89,77,0.01,0.01,0.43,0.49,-0.06,0,-0.21,53.6,77.2
44,4,196206,4.15,69.6,0.82,0.82,0.88,0.82,148,10,0.28,0.05,0.05,0.39,0.34,-0.05,-0.11,58.7,80.4
44,4,196207,3.11,70.6,-0.06,-0.06,-0.18,0.68,180,6,-0.52,-0.18,-0.28,0.37,0.23,-0.11,-0.09,59.5,81.7
44,4,196208,1.63,71.6,-0.82,-0.82,-2.3,-0.82,209,0,-1.61,-1.28,-0.99,-0.5,-0.22,-0.55,-0.46,59.5,83.7
44,4,196209,2.76,62.7,-0.93,-0.93,-0.58,-0.93,38,107,-0.04,-1.13,-1.2,-0.88,-0.5,-0.32,-0.64,51.6,73.7
44,4,196210,1.77,56.3,-1.5,-1.5,-2,-1.5,9,279,-0.61,-0.72,-1.53,-1.2,-0.62,-0.56,-0.56,44.3,68.4
44,4,196211,5.31,40.9,0.59,-0.75,1.77,0.26,0,723,1.42,0.49,0.19,-0.57,-0.26,-0.11,-0.09,31.4,50.4
44,4,196212,3.05,29.1,0.79,0.79,0.78,0.79,0,1113,0.23,1.19,0.46,-0.6,-0.42,-0.17,0.12,18.8,39.4
44,4,196301,1.35,28.1,-0.51,-0.51,-1.53,-0.51,0,1144,-1.4,-0.61,0.55,-0.77,-0.76,-0.3,-0.04,17.4,38.8
44,4,196302,1.71,27.1,-0.72,-0.72,-0.79,-0.72,0,1061,-0.48,-1.43,-0.84,-0.37,-0.97,-0.6,-0.41,15.7,38.5
44,4,196303,5.25,45.5,0.7,0.7,2.11,0.7,0,604,1.39,0.74,0.06,0.37,-0.57,-0.42,-0.18,33.2,57.9
44,4,196304,1.18,53.7,-0.82,-0.82,-2.46,-0.82,0,339,-1.83,0.05,-0.25,0.27,-0.81,-0.85,-0.6,40.4,67
44,4,196305,1.47,61.2,-1.77,-1.77,-3.09,-1.77,33,151,-1.57,-2.46,-0.97,-1.25,-0.79,-1.27,-0.9,48.1,74.3
44,4,196306,4.92,69.2,-1.18,-1.18,1.22,-0.51,138,12,0.69,-0.62,-1.32,-1.06,-0.4,-1.13,-0.83,57,81.5
44,4,196307,1.62,73.2,-1.95,-1.95,-2.68,-1.95,254,0,-1.85,-0.54,-1.33,-1.33,-0.67,-1.42,-1.13,60.4,85.9
44,4,196308,3.04,71.3,-2.24,-2.24,-1.47,-2.24,200,0,-0.34,-1.31,-0.73,-1.25,-1.45,-1.13,-1.38,58.8,83.8
44,4,196309,3,62.7,-2.17,-2.17,-0.49,-2.17,38,107,0.08,-0.39,-1.14,-1.8,-1.6,-1.07,-1.17,50,75.4
44,4,196310,0.05,57.8,-3.25,-3.25,-3.91,-3.25,15,238,-2.63,-1.59,-1.57,-2.09,-1.96,-1.43,-1.47,42.5,73.1
44,4,196311,6.51,46.2,0.77,-2.14,2.32,-1.15,0,564,1.89,0.32,0.11,-0.46,-0.92,-1.18,-0.88,35.5,56.8
44,4,196312,1.85,26.9,0.49,-2.13,-0.61,-1.34,0,1181,-0.74,1.19,-0.08,-0.99,-1.66,-1.54,-1.21,17.9,35.8
44,4,196401,3.9,32.3,1.03,-1.32,1.76,0.16,0,1014,0.93,0.12,1.32,-0.17,-0.89,-0.97,-0.88,21.3,43.3
44,4,196402,3.7,31.5,1.51,-0.59,1.78,1.47,0,938,0.99,1.23,0.65,0.36,-0.13,-0.54,-0.85,21.4,41.5
44,4,196403,2.27,43.2,0.94,-0.95,-1.26,0.56,0,676,-0.68,0.28,0.7,0.33,-0.57,-1.18,-1.12,31.6,54.9
44,4,196404,4.47,50.8,1.39,1.39,1.66,1.39,0,426,0.91,0.21,0.7,1.26,0.19,-0.49,-0.94,39.8,61.9
44,4,196405,1.12,63.5,-1.08,-1.08,-3.25,-1.08,61,107,-1.86,-0.66,-0.98,-0.27,-0.18,-0.58,-1.26,50.6,76.5
44,4,196406,1.71,71.3,-1.97,-1.97,-3,-1.97,194,0,-1.79,-2.3,-1.43,-0.65,-0.5,-1.17,-1.53,58.2,84.5
44,4,196407,3.05,74.4,-2.46,-2.46,-2.06,-2.46,291,0,-0.56,-1.56,-2.05,-1.28,-0.06,-0.93,-1.67,62.9,85.8
44,4,196408,2.28,70.8,-2.98,-2.98,-2.33,-2.98,186,6,-0.92,-1.01,-1.71,-1.97,-1.27,-1.03,-1.78,59,82.5
44,4,196409,4.07,65.1,-2.61,-2.61,0.2,-2.46,71,68,0.55,-0.27,-0.56,-1.39,-0.88,-0.76,-1.54,52.2,78
44,4,196410,2.61,50.7,-2.56,-2.56,-0.66,-2.56,0,443,-0.11,0.16,-0.42,-1.86,-1.25,-0.3,-1.25,38.1,63.3
44,4,196411,2.15,46.8,-2.88,-2.88,-1.77,-2.88,0,546,-0.27,-0.36,-0.11,-1.37,-1.73,-1.17,-1.65,33.9,59.7
44,4,196412,2.91,36.6,-2.78,-2.78,-0.59,-2.78,0,880,0.13,-0.2,-0.33,-0.74,-1.46,-1.01,-1.96,27.2,46
44,4,196501,3.23,30.1,-2.2,-2.2,0.9,-1.76,0,1082,0.5,0.32,0.05,-0.43,-1.71,-1.17,-1.54,19.4,40.8
44,4,196502,3.35,34,-1.56,-1.56,1.24,-0.55,0,868,0.77,0.8,0.66,0.2,-0.84,-1.27,-1.27,22,46.1
44,4,196503,4.13,38.9,-0.91,-0.91,1.46,0.68,0,809,0.71,0.97,0.99,0.36,-0.17,-0.82,-1.39,28.5,49.3
44,4,196504,2.29,50.7,-1.09,-1.09,-0.81,0.14,0,429,-0.56,0.05,0.44,0.32,-0.17,-1.32,-1.21,39.5,61.8
44,4,196505,2.39,66.5,-1.74,-1.74,-2.3,-1.29,107,61,-0.88,-1.15,-0.57,0,-0.13,-1,-1.1,53.5,79.4
44,4,196506,1.8,68,-2.27,-2.27,-2.13,-2.27,111,21,-1.67,-1.64,-1.77,-0.64,-0.68,-1,-1.45,55.9,80
44,4,196507,2.89,73.3,-2.63,-2.63,-1.77,-2.63,257,0,-0.69,-1.6,-1.64,-1.12,-0.84,-1.04,-1.42,61.4,85.2
44,4,196508,3.78,72.5,-2.66,-2.66,-0.89,-2.66,235,0,0.11,-0.42,-1.15,-1.3,-0.72,-0.7,-1.43,60.3,84.7
44,4,196509,2.43,67.8,-2.92,-2.92,-1.62,-2.92,117,33,-0.23,-0.33,-0.66,-1.7,-0.95,-1,-1.49,56.5,79.1
44,4,196510,2.45,52.3,-2.98,-2.98,-1.08,-2.98,0,394,-0.2,-0.56,-0.52,-1.6,-1.2,-1.02,-0.98,39.7,64.8
44,4,196511,0.71,44.7,-3.81,-3.81,-3.39,-3.81,0,609,-1.6,-1.12,-1.2,-1.95,-1.96,-1.34,-1.77,33.7,55.7
44,4,196512,0.35,37.8,-4.89,-4.89,-4.44,-4.89,0,843,-2.41,-2.67,-2.04,-1.88,-3.09,-2.11,-2.42,27,48.6
44,4,196601,3.93,27.7,-4.53,-4.53,-0.42,-4.53,0,1156,0.95,-0.68,-1.46,-1.33,-2.43,-1.89,-2.24,19,36.4
44,4,196602,3.07,32.1,-3.84,-3.84,0.66,-3.53,0,921,0.59,0.98,-0.2,-1.14,-1.83,-2.09,-2.24,23,41.3
44,4,196603,1.69,43.8,-4.12,-4.12,-2.03,-4.12,0,657,-1.21,-0.39,0.23,-1.49,-1.62,-2.92,-2.24,31,56.7
44,4,196604,3.94,48.2,-3.24,-3.24,1.38,-2.65,0,504,0.61,-0.38,-0.01,-0.98,-1.19,-2.19,-2.18,38.2,58.3
44,4,196605,3.49,60.8,-2.98,-2.98,-0.23,-2.43,30,160,-0.16,0.22,-0.44,-0.51,-1.18,-1.7,-1.75,48,73.5
44,4,196606,1.73,70.4,-3.4,-3.4,-2.17,-3.4,169,7,-1.76,-1.16,-0.69,-0.44,-1.73,-1.65,-1.74,56.8,83.9
44,4,196607,1.74,75.8,-4.08,-4.08,-3.09,-4.08,335,0,-1.72,-2.52,-1.68,-1.48,-2.05,-1.93,-2.06,62.6,89
44,4,196608,1.46,73.3,-4.82,-4.82,-3.49,-4.82,257,0,-1.86,-2.04,-2.63,-2.22,-1.99,-2.7,-2.61,61.1,85.5
44,4,196609,8.91,63.5,1.74,-2.58,5.23,-0.55,48,93,1.88,1.06,0.28,-0.23,-0.15,-1.12,-1.77,53,74
44,4,196610,3.19,52,1.76,-2.12,0.57,0.06,0,403,0.17,1.66,0.9,-0.37,-0.39,-0.94,-1.48,39.2,64.8
44,4,196611,2.41,44.4,1.58,-1.9,0.02,0.22,0,618,-0.09,-0.03,1.37,-0.39,-0.58,-0.65,-1.38,32.5,56.3
44,4,196612,2.71,33.1,1.54,-1.58,0.35,0.56,0,989,-0.02,-0.17,-0.11,0.07,-0.24,-0.2,-1.61,24.4,41.9
44,4,196701,1.26,36.7,-0.63,-2.06,-1.9,-0.58,0,877,-1.55,-0.87,-0.74,0.21,-0.76,-0.74,-1.87,26.2,47.1
44,4,196702,1.63,29.6,-0.87,-2.14,-0.89,-0.95,0,991,-0.56,-1.61,-1.15,0.61,-0.92,-1.05,-2.08,18.6,40.7
44,4,196703,4.66,42.1,-0.18,-1.33,1.78,0.31,0,710,1.04,0.44,-0.3,-0.27,-0.13,-0.4,-1.93,30.6,53.6
44,4,196704,1.08,54.2,-1.05,-2.07,-2.65,-1.14,0,324,-2,-0.32,-0.62,-0.96,-0.11,-1.01,-2,41.4,67.1
44,4,196705,4.24,56.3,-0.75,-1.67,0.58,-0.61,7,277,0.29,-0.8,-0.09,-0.77,0.43,-0.84,-1.66,44.3,68.3
44,4,196706,1.87,69.7,-1.3,-2.13,-1.9,-1.35,151,10,-1.57,-0.75,-1.47,-1.45,-1.17,-0.85,-1.65,56.7,82.7
44,4,196707,4.37,72.2,0.14,-1.77,0.42,-0.87,226,0,0.4,-0.69,-0.48,-0.82,-1.07,-0.36,-1.62,61.9,82.5
44,4,196708,7.46,70.7,1.31,1.31,3.57,1.31,183,6,1.61,1.48,0.65,0.39,-0.18,0.7,-1.23,60.3,81
44,4,196709,1.7,62,0.95,0.95,-0.68,0.47,30,120,-0.8,0.7,0.7,-0.36,-0.51,-0.43,-1.29,49.9,74.1
44,4,196710,3.16,52.8,0.92,0.92,0.2,0.49,0,378,0.16,-0.57,0.59,0.15,-0.2,-0.48,-1.07,40.6,65.1
44,4,196711,1.47,39.8,0.6,0.6,-0.67,-0.26,0,756,-0.8,-0.42,-0.93,-0.24,-0.27,-0.7,-0.95,29.4,50.1
44,4,196712,5.12,35.9,1.54,1.54,2.99,1.54,0,902,1.56,0.49,0.34,0.72,-0.07,-0.25,-0.34,26.4,45.5
44,4,196801,2.89,26.9,1.53,1.53,0.46,1.53,0,1181,0.25,1.18,0.47,0.64,0.35,0.03,-0.49,16.9,36.9
44,4,196802,0.29,29.6,-0.87,-0.87,-2.61,-0.87,0,991,-2.37,-1.31,0.21,-0.7,-0.18,-0.18,-0.88,18.6,40.6
44,4,196803,3.64,45.7,-0.74,-0.74,0.12,-0.74,0,598,0.38,-0.95,-0.69,-0.08,0.31,-0.37,-0.61,32.8,58.6
44,4,196804,1.51,53.6,-1.36,-1.36,-2.08,-1.36,0,342,-1.37,-0.66,-1.71,-0.54,-0.12,-0.31,-0.92,40.6,66.6
44,4,196805,4.96,58.3,0.48,-0.74,1.43,0.15,14,222,0.68,-0.22,-0.04,0.03,-0.61,-0.23,-0.78,46.1,70.5
44,4,196806,4.31,69.9,0.78,0.78,1.07,0.78,156,9,0.37,0.62,-0.08,-0.52,-0.11,0.16,-0.51,57.4,82.4
44,4,196807,3.14,74,-0.17,-0.17,-0.51,0.53,279,0,-0.49,-0.1,0.21,-0.82,-0.34,-0.03,-0.34,62.6,85.4
44,4,196808,3.63,74.4,-0.37,-0.37,-0.65,-0.37,291,0,0.02,-0.38,-0.2,-0.25,-0.14,-0.65,0.02,62.6,86.2
44,4,196809,2.67,65.7,-0.59,-0.59,-0.79,-0.59,80,59,-0.09,-0.29,-0.55,-0.48,-0.78,-0.39,-0.76,52.4,78.9
44,4,196810,2.91,55.6,-0.78,-0.78,-0.73,-0.78,8,299,0.04,-0.26,-0.33,-0.11,-0.85,-0.48,-0.75,44.6,66.7
44,4,196811,3.78,45.1,-0.58,-0.58,0.35,-0.58,0,597,0.71,0.36,0.05,-0.14,-0.16,-0.12,-0.58,35.6,54.6
44,4,196812,1.7,32,-0.78,-0.78,-0.78,-0.78,0,1023,-0.88,0,-0.09,-0.55,-0.45,-0.75,-0.74,22.9,41.2
44,4,196901,1.96,28.7,-0.95,-0.95,-0.74,-0.95,0,1125,-0.6,-1.06,-0.28,-0.58,-0.29,-0.97,-0.63,19.6,37.9
44,4,196902,1.53,32.6,-1.19,-1.19,-1.03,-1.19,0,907,-0.65,-1.02,-1.42,-0.72,-0.78,-0.7,-0.66,25.2,40.1
44,4,196903,2.25,38.7,-1.34,-1.34,-0.81,-1.34,0,815,-0.7,-1.07,-1.43,-0.78,-1.09,-0.99,-0.97,27.6,49.7
