STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111215,0,-9999,-9999,89,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111216,0,-9999,-9999,189,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111217,0,-9999,-9999,83,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111218,0,-9999,-9999,33,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111219,0,-9999,-9999,39,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111220,0,-9999,-9999,128,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111221,0,-9999,-9999,122,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111222,10,-9999,-9999,172,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111223,218,-9999,-9999,139,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111224,3,-9999,-9999,89,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111225,0,-9999,-9999,61,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111226,0,-9999,-9999,106,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111227,0,-9999,-9999,83,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111228,25,-9999,-9999,83,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111229,0,-9999,-9999,56,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111230,0,-9999,-9999,39,-44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20111231,13,-9999,-9999,122,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120101,0,-9999,-9999,122,11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120102,15,-9999,-9999,128,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120103,0,-9999,-9999,22,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120104,5,0,5,-22,-111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120105,0,-9999,-9999,28,-111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120106,0,-9999,-9999,83,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120107,0,-9999,-9999,178,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120108,0,-9999,-9999,167,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120109,0,-9999,-9999,89,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120110,13,25,13,22,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120111,0,-9999,-9999,106,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120112,231,-9999,-9999,44,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120113,53,-9999,-9999,144,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120114,0,-9999,-9999,17,-44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120115,0,-9999,-9999,11,-67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120116,0,-9999,-9999,0,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120117,5,-9999,-9999,89,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120118,0,-9999,-9999,178,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120119,0,-9999,-9999,28,-89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120120,0,-9999,-9999,39,-89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120121,8,0,8,-11,-44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120122,0,0,0,-11,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120123,0,-9999,-9999,6,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120124,0,0,0,78,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120125,0,-9999,-9999,139,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120126,3,0,0,100,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120127,8,-9999,-9999,94,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120128,43,-9999,-9999,161,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120129,0,-9999,-9999,161,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120130,0,-9999,0,72,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120131,0,0,0,117,-44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120201,0,-9999,-9999,194,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120202,3,-9999,-9999,183,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120203,28,-9999,-9999,150,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120204,0,-9999,-9999,106,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120205,25,-9999,-9999,39,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120206,13,-9999,-9999,39,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120207,0,-9999,-9999,106,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120208,0,-9999,-9999,128,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120209,13,-9999,-9999,33,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120210,0,-9999,-9999,78,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120211,13,25,13,56,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120212,5,0,5,6,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120213,0,-9999,-9999,-22,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120214,0,-9999,-9999,89,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120215,0,-9999,-9999,106,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120216,0,-9999,-9999,117,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120217,41,-9999,-9999,83,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120218,0,0,0,111,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120219,0,0,0,156,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120220,0,-9999,-9999,56,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120221,0,0,0,94,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120222,0,-9999,-9999,111,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120223,0,-9999,-9999,161,11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120224,0,-9999,-9999,178,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120225,18,-9999,-9999,150,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120226,0,-9999,-9999,39,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120227,0,-9999,-9999,94,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120228,0,-9999,-9999,189,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120229,0,-9999,-9999,117,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120301,381,-9999,-9999,156,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120302,0,-9999,-9999,200,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120303,190,-9999,-9999,94,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120304,5,-9999,-9999,156,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120305,0,-9999,-9999,67,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120306,0,-9999,-9999,50,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120307,0,-9999,-9999,94,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120308,0,-9999,-9999,206,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120309,0,-9999,-9999,211,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120310,0,-9999,-9999,139,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120311,0,-9999,-9999,94,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120312,0,-9999,-9999,178,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120313,0,-9999,-9999,211,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120314,0,-9999,-9999,267,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120315,0,-9999,-9999,267,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120316,23,-9999,-9999,278,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120317,5,-9999,-9999,194,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120318,0,-9999,-9999,239,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120319,0,0,0,183,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120320,0,-9999,-9999,239,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120321,0,0,0,239,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120322,0,-9999,-9999,183,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120323,0,0,0,256,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120324,20,-9999,-9999,272,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120325,114,-9999,-9999,183,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120326,23,-9999,-9999,144,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120327,0,-9999,-9999,150,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120328,0,-9999,-9999,133,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120329,30,-9999,-9999,272,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120330,0,-9999,-9999,189,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120331,3,-9999,-9999,172,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120401,0,-9999,-9999,194,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120402,20,-9999,-9999,172,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120403,0,-9999,-9999,183,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120404,0,-9999,-9999,233,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120405,0,-9999,-9999,244,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120406,0,-9999,-9999,144,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120407,0,-9999,-9999,167,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120408,0,-9999,-9999,194,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120409,0,-9999,-9999,217,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120410,10,-9999,-9999,217,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120411,0,-9999,-9999,200,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120412,0,-9999,-9999,94,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120413,0,-9999,-9999,150,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120414,0,-9999,-9999,189,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120415,0,-9999,-9999,233,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120416,0,-9999,-9999,289,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120417,0,-9999,-9999,311,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120418,0,-9999,-9999,311,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120419,86,-9999,-9999,117,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120420,0,-9999,-9999,206,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120421,0,-9999,-9999,206,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120422,79,-9999,-9999,250,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120423,262,-9999,-9999,89,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120424,48,-9999,-9999,72,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120425,0,-9999,-9999,156,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120426,0,-9999,-9999,206,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120427,0,-9999,-9999,217,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120428,0,-9999,-9999,172,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120429,69,-9999,-9999,122,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120430,0,-9999,-9999,217,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120501,18,-9999,-9999,183,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120502,18,-9999,-9999,294,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120503,8,-9999,-9999,289,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120504,0,-9999,-9999,306,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120505,10,-9999,-9999,261,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120506,0,-9999,-9999,244,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120507,18,-9999,-9999,211,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120508,0,-9999,-9999,206,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120509,53,-9999,-9999,222,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120510,28,-9999,-9999,222,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120511,0,-9999,-9999,178,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120512,0,-9999,-9999,222,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120513,0,0,0,233,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120514,13,-9999,-9999,244,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120515,147,0,0,183,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120516,0,0,0,256,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120517,0,0,0,272,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120518,0,-9999,-9999,206,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120519,0,-9999,-9999,233,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120520,0,-9999,-9999,256,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120521,18,-9999,-9999,278,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120522,10,-9999,-9999,211,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120523,8,-9999,-9999,256,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120524,267,-9999,-9999,256,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120525,5,-9999,-9999,256,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120526,0,0,0,272,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120527,0,-9999,-9999,294,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120528,25,-9999,-9999,294,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120529,0,-9999,-9999,317,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120530,48,-9999,-9999,306,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120531,0,-9999,-9999,283,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120601,0,-9999,-9999,261,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120602,79,-9999,-9999,267,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120603,0,-9999,-9999,217,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120604,0,-9999,-9999,244,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120605,0,-9999,-9999,228,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120606,0,-9999,-9999,189,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120607,0,-9999,-9999,217,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120608,0,-9999,-9999,250,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120609,0,-9999,-9999,272,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120610,0,0,0,306,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120611,0,-9999,-9999,311,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120612,3,-9999,-9999,267,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120613,302,0,0,278,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120614,0,-9999,-9999,256,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120615,0,0,0,250,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120616,0,-9999,-9999,250,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120617,0,-9999,-9999,250,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120618,0,-9999,-9999,250,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120619,119,-9999,-9999,194,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120620,0,-9999,-9999,311,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120621,0,-9999,-9999,333,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120622,0,-9999,-9999,333,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120623,18,-9999,-9999,317,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120624,0,-9999,-9999,294,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120625,0,-9999,-9999,294,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120626,0,-9999,-9999,278,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120627,0,-9999,-9999,250,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120628,0,-9999,-9999,289,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120629,0,-9999,-9999,333,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120630,127,-9999,-9999,383,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120701,0,-9999,-9999,383,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120702,99,-9999,-9999,344,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120703,0,-9999,-9999,344,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120704,51,-9999,-9999,328,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120705,0,-9999,-9999,356,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120706,0,-9999,-9999,350,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120707,0,-9999,-9999,344,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120708,0,0,0,378,233,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120709,277,-9999,-9999,367,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120710,8,0,0,283,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120711,0,-9999,-9999,300,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120712,0,-9999,-9999,294,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120713,0,-9999,-9999,294,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120714,0,-9999,-9999,250,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120715,0,-9999,-9999,283,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120716,18,-9999,-9999,328,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120717,28,-9999,-9999,333,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120718,0,-9999,-9999,350,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120719,0,-9999,-9999,344,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120720,152,-9999,-9999,333,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120721,71,-9999,-9999,261,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120722,51,-9999,-9999,211,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120723,0,-9999,-9999,283,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120724,0,-9999,-9999,306,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120725,66,-9999,-9999,317,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120726,0,-9999,-9999,294,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120727,3,-9999,-9999,356,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120728,0,-9999,-9999,306,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120729,0,-9999,-9999,317,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120730,0,-9999,-9999,317,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120731,0,-9999,-9999,306,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120801,25,-9999,-9999,300,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120802,0,-9999,-9999,300,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120803,0,-9999,-9999,317,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120804,0,0,0,317,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120805,0,0,0,322,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120806,30,0,0,317,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120807,3,0,0,294,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120808,0,0,0,294,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120809,0,0,0,317,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120810,152,0,0,317,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120811,20,-9999,-9999,294,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120812,0,-9999,-9999,289,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120813,0,-9999,-9999,283,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120814,3,-9999,-9999,294,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120815,10,-9999,-9999,289,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120816,10,-9999,-9999,267,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120817,0,-9999,-9999,294,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120818,5,-9999,-9999,306,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120819,0,-9999,-9999,272,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120820,86,-9999,-9999,228,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120821,97,-9999,-9999,250,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120822,5,-9999,-9999,261,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120823,5,-9999,-9999,272,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120824,0,-9999,-9999,289,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120825,0,-9999,-9999,272,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120826,64,-9999,-9999,267,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120827,323,-9999,-9999,267,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120828,8,-9999,-9999,294,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120829,0,-9999,-9999,294,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120830,0,-9999,-9999,278,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120831,0,-9999,-9999,289,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120901,0,0,0,339,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120902,0,-9999,-9999,311,217,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120903,5,0,0,311,217,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120904,48,-9999,-9999,283,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120905,0,-9999,-9999,283,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120906,38,-9999,-9999,306,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120907,10,0,0,300,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120908,0,-9999,-9999,306,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120909,188,-9999,-9999,294,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120910,-9999,-9999,-9999,239,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120911,0,-9999,-9999,228,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120912,0,-9999,-9999,244,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120913,0,-9999,-9999,256,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120914,0,-9999,-9999,256,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120915,0,-9999,-9999,272,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120916,0,-9999,-9999,239,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120917,0,-9999,-9999,222,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120918,53,-9999,-9999,222,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120919,538,-9999,-9999,228,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120920,0,-9999,-9999,194,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120921,0,-9999,-9999,222,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120922,0,-9999,-9999,250,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120923,0,-9999,-9999,272,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120924,0,-9999,-9999,272,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120925,0,0,0,194,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120926,3,-9999,-9999,222,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120927,79,-9999,-9999,272,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120928,279,-9999,-9999,272,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120929,0,0,0,228,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20120930,0,-9999,-9999,194,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121001,0,0,0,211,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121002,127,-9999,-9999,189,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121003,94,-9999,-9999,178,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121004,5,-9999,-9999,272,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121005,0,0,0,261,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121006,0,-9999,-9999,256,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121007,0,-9999,-9999,211,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121008,13,-9999,-9999,100,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121009,8,-9999,-9999,83,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121010,0,-9999,-9999,156,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121011,0,-9999,-9999,206,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121012,0,-9999,-9999,172,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121013,0,-9999,-9999,167,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121014,0,-9999,-9999,144,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121015,0,-9999,-9999,228,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121016,79,-9999,-9999,211,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121017,0,-9999,-9999,172,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121018,0,-9999,-9999,194,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121019,43,-9999,-9999,183,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121020,3,-9999,-9999,211,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20121021,0,-9999,-9999,211,44,,,
