TOA5,Weather-CR1000,CR1000,23011,CR1000.Std.16,CPU:CRC_met_logger_final 101018a.CR1,17723,Metdata_5min,,,,,,,,,,,,,,,,,,
1/14/2018 17:20,703820,8605.549,19.84395,35.96208,1.681347,-5.176963,0.02904654,-5.633379,0.03102836,39.89251,0.09939723,1.751667,338.7263,46.16325,1.358333,-0.405,0,38002.52,26.25097,38417.8,28.42318,0,11.92,-3.998081,0
1/14/2018 17:25,703821,8680.142,30.50367,26.18188,3.10476,-5.272558,0.03001417,-5.726536,0.02364842,40.03297,0.04177117,1.245,344.7487,80.71812,0.515,-0.08333333,0,38089.04,27.20289,38503.25,21.72722,0,11.89,-4.198741,0
1/14/2018 17:30,703822,8759.306,43.65132,18.76596,1.197499,-5.357578,0.02925366,-5.809113,0.022319,40.0125,0.07510318,1.315,328.8359,42.93849,0.8766667,-0.5333334,0,38166.18,26.58141,38579.19,20.55547,0,11.86,-4.380234,0
1/14/2018 17:35,703823,8856.563,23.28543,16.0824,0.4917817,-5.451545,0.03193634,-5.901042,0.02691385,39.95449,0.06286914,1.67,337.6459,43.70446,1.133333,-0.5216666,0,38251.68,29.1058,38663.97,24.85378,0,11.84,-4.568504,0
1/14/2018 17:40,703824,8995.95,50.85906,14.98768,0.1721433,-5.549173,0.03285622,-6.014536,0.0364666,39.96985,0.04763952,1.436666,335.4019,96.0843,0.2466667,-0.05833334,0,38340.76,30.02802,38768.96,33.78847,0,11.82,-4.770557,0
1/14/2018 17:45,703825,9150.36,53.14513,15.66428,0.3520677,-5.675687,0.03849771,-6.139019,0.03751259,40.28316,0.1001116,1.125,245.7581,91.33611,-0.09333333,-0.2716666,0,38456.59,35.30513,38884.5,34.89264,0,11.8,-4.993093,0
1/14/2018 17:50,703826,9325.279,53.17234,16.88823,0.3803173,-5.798589,0.03879475,-6.268428,0.03814171,40.36778,0.02627857,1.056667,256.5508,50.02929,-0.06166666,-0.7583333,0,38569.52,35.71256,39005.1,35.60204,0,11.79,-5.209567,0
1/14/2018 17:55,703827,9464.144,41.10497,16.20403,0.9901154,-5.936271,0.03837522,-6.403286,0.04151692,40.63147,0.194202,1.105,309.1952,88.93761,0.1166667,-0.2983333,0,38696.53,35.47432,39131.26,38.9194,0,11.78,-5.411318,0
1/14/2018 18:00,703828,9570.611,27.33327,11.41086,1.428501,-6.06961,0.03742753,-6.536629,0.03780046,40.91906,0.03855079,1.243333,311.0901,69.69226,0.435,-0.45,0,38820.02,34.72998,39256.5,35.58223,0,11.75,-5.603128,0
1/14/2018 18:05,703829,9676.229,32.52227,7.586968,0.7573991,-6.200958,0.03951213,-6.664332,0.03623131,40.91827,0.02443884,0.9866667,288.9962,34.85569,0.28,-0.7966667,0,38942.16,36.80898,39376.93,34.23204,0,11.73,-5.782249,0
1/14/2018 18:10,703830,9751.671,20.40272,5.735839,0.5079679,-6.328036,0.03374548,-6.782889,0.03614331,40.88356,0.01655602,0.8083332,282.8116,52.39753,0.175,-0.54,0,39060.79,31.56252,39489.14,34.26937,0,11.71,-5.957643,0
1/14/2018 18:15,703831,9886.355,53.27972,3.926522,0.6343489,-6.450439,0.04253716,-6.903687,0.03618965,40.94461,0.03242076,0.9533332,273.5456,31.72243,0.02666667,-0.835,0,39175.49,39.93658,39603.9,34.44397,0,11.69,-6.139851,0
1/14/2018 18:20,703832,9990.471,22.33159,2.162818,0.304538,-6.56331,0.03600516,-7.024308,0.03203883,41.02222,0.03464035,0.9749997,246.417,21.72937,-0.375,-0.81,0,39281.63,33.91404,39718.9,30.60344,0,11.67,-6.333356,0
1/14/2018 18:25,703833,10035.87,15.94793,1.463418,0.1731477,-6.675814,0.03102171,-7.132331,0.02910262,41.25575,0.1916728,1.586667,278.3757,42.82552,0.09666666,-1.196667,0,39387.77,29.31629,39822.25,27.89986,0,11.65,-6.502348,0
1/14/2018 18:30,703834,10046.18,11.86694,0.8590462,0.2012773,-6.776098,0.02908606,-7.235063,0.02567706,41.58146,0.03352657,0.7099999,296.6163,79.17177,0.13,-0.1366667,0,39482.7,27.5762,39920.86,24.6843,0,11.63,-6.662567,0
1/14/2018 18:35,703835,10108.26,32.07475,0.4333324,0.08009393,-6.874483,0.02539625,-7.311885,0.01901634,41.70784,0.06064657,0.8083333,316.3347,32.8568,0.5116667,-0.455,0,39576.11,24.14768,39994.79,18.32775,0,11.61,-6.815781,0
1/14/2018 18:40,703836,10174.96,23.41207,0.1216428,0.1281221,-6.965565,0.03207238,-7.407042,0.02869599,41.79491,0.04347851,0.7949999,279.844,20.25499,0.17,-0.7316666,0,39662.84,30.58107,40086.63,27.73709,0,11.59,-6.969598,0
1/14/2018 18:45,703837,10225.17,27.7847,0,0,-7.073003,0.03280129,-7.519791,0.03196435,41.92952,0.02194154,0.93,236.4489,35.94772,-0.4083333,-0.6633333,0,39765.45,31.37135,40195.78,30.99906,0,11.58,-7.129328,0
1/14/2018 18:50,703838,10348.85,29.57742,0.003801704,0.02920144,-7.183339,0.03578455,-7.641119,0.03967293,41.99385,0.03839213,0.8699999,263.5781,28.99386,-0.03166667,-0.7916667,0,39871.18,34.34869,40313.66,38.61626,0,11.56,-7.307581,0
1/14/2018 18:55,703839,10436.19,16.33317,0,0,-7.309311,0.03287415,-7.761,0.03887766,42.16974,0.07674615,0.8833334,275.4344,13.37222,0.09833334,-0.8566666,0,39992.32,31.67319,40430.57,37.98206,0,11.55,-7.465806,0
1/14/2018 19:00,703840,10494,38.81496,0,0,-7.434264,0.03945655,-7.887983,0.03507543,42.5531,0.1537793,0.5000001,233.4929,34.79809,-0.29,-0.2966667,0,40112.95,38.16665,40554.86,34.39954,0,11.53,-7.625497,0
1/14/2018 19:05,703841,10589.44,16.44739,0,0,-7.565391,0.04288819,-8.032942,0.04692796,42.87725,0.111858,0.7833332,193.7517,22.828,-0.6866666,-0.18,0,40240.04,41.64902,40697.37,46.23435,0,11.52,-7.787335,0
1/14/2018 19:10,703842,10686.01,30.48412,0,0,-7.712689,0.04378688,-8.189197,0.04992452,43.18074,0.07579879,1.121666,199.9981,11.42354,-1.021667,-0.3833333,0,40383.41,42.71986,40851.69,49.42466,0,11.5,-7.947967,0
1/14/2018 19:15,703843,10793.23,43.13273,0,0,-7.865145,0.04290567,-8.343282,0.0440373,43.52327,0.1186317,1.063333,214.6867,19.51665,-0.805,-0.5716667,0,40532.48,42.04197,41004.58,43.80724,0,11.49,-8.108976,0
1/14/2018 19:20,703844,10916.56,29.29697,0,0,-8.014576,0.04729,-8.485392,0.03985102,44.25368,0.3135511,0.4683335,191.0306,74.52698,-0.265,-0.05,0,40679.29,46.56885,41146.25,39.81225,0,11.47,-8.285275,0
1/14/2018 19:25,703845,10944.53,18.84129,0,0,-8.163534,0.04552405,-8.631089,0.04375785,45.27588,0.1887231,0.9749997,202.7929,10.46979,-0.8616666,-0.3766666,0,40826.29,45.02948,41292.15,43.92131,0,11.46,-8.446508,0
1/14/2018 19:30,703846,11014.78,14.98285,0,0,-8.31328,0.04392224,-8.787353,0.04983244,45.82195,0.2542828,0.4033337,201.3799,50.71354,-0.2816667,-0.1816667,0,40974.76,43.65116,41449.38,50.26024,0,11.44,-8.601192,0
1/14/2018 19:35,703847,11104.19,34.63662,0,0,-8.471578,0.0459612,-8.940357,0.04774231,46.67918,0.1703414,0.8983331,206.886,35.24846,-0.7333333,-0.3866667,0,41132.46,45.89367,41604.05,48.38195,0,11.43,-8.754822,0
1/14/2018 19:40,703848,11176.12,25.81413,0,0,-8.635972,0.04849629,-9.117369,0.04838801,47.02616,0.07437453,0.9183332,197.5594,10.52053,-0.8516666,-0.2816667,0,41297.06,48.67991,41783.94,49.31127,0,11.42,-8.909957,0
1/14/2018 19:45,703849,11230.3,31.02222,0,0,-8.801188,0.04959802,-9.285837,0.04726523,47.45335,0.1869453,0.86,198.3282,11.16687,-0.79,-0.2583333,0,41463.33,50.04243,41956.06,48.41958,0,11.4,-9.065844,0
1/14/2018 19:50,703850,11315.51,7.357754,0,0,-8.965181,0.04786329,-9.446165,0.04207643,48.33561,0.2943454,0.54,200.4355,28.2469,-0.4583333,-0.21,0,41629.22,48.53971,42120.72,43.31536,0,11.39,-9.233028,0
1/14/2018 19:55,703851,11330.8,8.921777,0,0,-9.124693,0.0455525,-9.598354,0.04818322,49.4232,0.3610711,0.7033334,156.9171,30.68474,-0.6366666,0.1283333,0,41791.4,46.43575,42277.81,49.84918,0,11.38,-9.384775,0
1/14/2018 20:00,703852,11318.97,20.01684,0,0,-9.281768,0.04655911,-9.764787,0.05230103,50.13822,0.1037871,1.281666,191.2194,53.39665,-1.075,-0.3783333,0,41951.89,47.69515,42450.46,54.39943,0,11.36,-9.531927,0
1/14/2018 20:05,703853,11380.2,12.10806,0,0,-9.435178,0.04394249,-9.912907,0.04178449,50.48293,0.09709926,0.9500001,216.09,36.4278,-0.7,-0.405,0,42109.41,45.22044,42604.87,43.66616,0,11.35,-9.681867,0
1/14/2018 20:10,703854,11446.45,35.91555,0,0,-9.583049,0.04552045,-10.05101,0.03506114,50.79208,0.185072,0.5866667,265.0798,34.95062,-0.04833333,-0.505,0,42261.97,47.07467,42749.49,36.7971,0,11.33,-9.830525,0
1/14/2018 20:15,703855,11500.82,24.17944,0,0,-9.71904,0.04276562,-10.18415,0.0412658,51.38525,0.2103281,0.5033333,270.876,36.21706,-0.025,-0.4333333,0,42402.9,44.40879,42889.54,43.49949,0,11.32,-9.974929,0
1/14/2018 20:20,703856,11545.38,27.78558,0,0,-9.858073,0.0381727,-10.31953,0.04396613,51.90241,0.1517887,1.481667,194.5164,24.83289,-1.325,-0.335,0,42547.61,39.82186,43032.54,46.54759,0,11.31,-10.11681,0
1/14/2018 20:25,703857,11551.06,33.13655,0,0,-9.989185,0.0412809,-10.45878,0.03181286,52.30991,0.1531095,0.9316666,201.2145,20.69579,-0.7866666,-0.3316666,0,42684.67,43.24002,43180.27,33.83304,0,11.3,-10.26777,0
1/14/2018 20:30,703858,11467.95,27.64812,0,0,-10.10817,0.03364039,-10.57003,0.03450196,53.07392,0.1595899,1.511667,189.1417,19.50141,-1.403333,-0.2833333,0,42809.54,35.36994,43298.79,36.82464,0,11.28,-10.38984,0
1/14/2018 20:35,703859,11419.6,20.20794,0,0,-10.21605,0.0274259,-10.65717,0.02446076,53.38395,0.1235029,0.8933333,209.3105,45.98266,-0.5666667,-0.3983333,0,42923.17,28.93247,43391.9,26.18165,0,11.27,-10.50092,0
1/14/2018 20:40,703860,11327.34,23.6615,0,0,-10.30234,0.02541314,-10.73204,0.0223237,53.81683,0.1460237,1.091667,208.7701,32.139,-0.925,-0.3,0,43014.33,26.88456,43472.13,23.94998,0,11.26,-10.59988,0
1/14/2018 20:45,703861,11191.56,44.3373,0,0,-10.37884,0.02461148,-10.80326,0.02081741,54.74743,0.119649,0.7166669,216.0455,27.65894,-0.4866666,-0.3866667,0,43095.37,26.11154,43548.61,22.3776,0,11.24,-10.68663,0
1/14/2018 20:50,703862,11137.92,31.11669,0,0,-10.43947,0.01119143,-10.84598,0.01633126,55.39988,0.2270838,0.915,169.5576,29.81316,-0.84,-0.03833333,0,43159.73,11.89501,43594.58,17.58677,0,11.23,-10.76292,0
1/14/2018 20:55,703863,10986.07,37.15265,0,0,-10.48505,0.01791875,-10.90174,0.01747485,55.6678,0.05427449,0.9033334,199.54,39.47168,-0.67,-0.3383333,0,43208.2,19.07223,43654.66,18.84294,0,11.22,-10.8287,0
1/14/2018 21:00,703864,10885.38,52.15767,0,0,-10.52939,0.003125339,-10.92778,0.01119448,56.10067,0.2260152,1.311667,192.3668,57.98139,-0.7483333,-0.28,0,43255.44,3.330989,43682.76,12.08475,0,11.21,-10.88051,0
1/14/2018 21:05,703865,10773.98,34.76998,0,0,-10.55503,0.009936662,-10.94488,0,56.9323,0.1029732,1.39,202.0269,15.35802,-1.25,-0.5033333,0,43282.77,10.59783,43701.22,0,0,11.2,-10.92219,0
1/14/2018 21:10,703866,10623.24,108.0859,0,0,-10.57498,0.008720288,-10.94203,0.00784206,57.32878,0.1261518,0.6283331,137.6263,62.07914,-0.3566667,0.085,0,43304.05,9.306173,43698.14,8.465719,0,11.18,-10.94592,0
1/14/2018 21:15,703867,10274.91,28.54696,0,0,-10.55951,0.01187371,-10.92127,0.004385027,57.75312,0.1371104,0.705,351.677,60.6339,0.515,0.01333334,0,43287.55,12.66829,43675.73,4.733751,0,11.17,-10.95744,0
1/14/2018 21:20,703868,10246.95,26.14599,0,0,-10.53102,0.005322374,-10.90499,0.01176454,58.24004,0.09539316,0.8316667,250.8979,41.21274,-0.3033333,-0.5416667,0,43257.18,5.671677,43658.17,12.69114,0,11.16,-10.97567,0
1/14/2018 21:25,703869,10270.54,13.86241,0,0,-10.52532,0.009446397,-10.8765,0.009768677,58.48463,0.09677379,1.385,217.8399,25.34355,-1.016667,-0.785,0,43251.11,10.06799,43627.46,10.52656,0,11.15,-10.97567,0
1/14/2018 21:30,703870,10134.37,52.01669,0,0,-10.49156,0.01209426,-10.85087,0.008717224,58.77474,0.07874465,0.5600001,26.53772,62.06663,0.2833333,0.165,0,43215.13,12.87812,43599.83,9.394045,0,11.14,-10.962,0
1/14/2018 21:35,703871,10120.78,32.05201,0,0,-10.46389,0.01118749,-10.82646,0.008717224,59.22355,0.1428597,0.8133333,295.4457,80.47307,0.09333333,-0.4566666,0,43185.69,11.89859,43573.55,9.38149,0,11.12,-10.95081,0
1/14/2018 21:40,703872,10106.47,14.31274,0,0,-10.43947,0.01119143,-10.81628,0.0107963,59.40045,0.06456551,0.5516667,210.8234,39.0015,-0.435,-0.155,0,43159.73,11.89501,43562.61,11.6151,0,11.11,-10.93763,0
1/14/2018 21:45,703873,10042.17,40.44175,0,0,-10.43174,0.003126321,-10.78861,0.01277083,59.52616,0.03691296,0.585,183.796,12.90742,-0.5683333,-0.02166667,0,43151.52,3.319495,43532.86,13.71707,0,11.1,-10.92822,0
1/14/2018 21:50,703874,9996.632,9.061902,0,0,-10.41994,0.01638022,-10.77395,0,59.65472,0.04454017,0.1933333,135.4172,55.96838,-0.105,0.01333333,0,43138.98,17.39067,43517.12,0,0,11.09,-10.92031,0
1/14/2018 21:55,703875,9972.521,15.72019,0,0,-10.38494,0.006089701,-10.77232,0.006089937,59.81854,0.03965003,1.006666,216.4733,14.05939,-0.765,-0.6083333,0,43101.83,6.464094,43515.37,6.54108,0,11.08,-10.90563,0
1/14/2018 22:00,703876,10005.45,13.71497,0,0,-10.38331,0,-10.76296,0.01214584,59.95904,0.03622724,0.6783333,204.0697,18.97624,-0.5866666,-0.2583333,0,43100.11,0,43505.32,13.04561,0,11.07,-10.8874,0
1/14/2018 22:05,703877,9994.999,12.89351,0,0,-10.38331,0,-10.75035,0.004382459,60.1513,0.08414742,0.8266667,189.9568,16.67486,-0.7983333,-0.1183333,0,43100.11,0,43491.77,4.70711,0,11.06,-10.88077,0
1/14/2018 22:10,703878,9976.769,21.27913,0,0,-10.3825,0.004381089,-10.74954,0,60.34869,0.04830309,0.63,258.0547,27.87786,-0.21,-0.525,0,43099.24,4.646107,43490.89,0,0,11.05,-10.86873,0
1/14/2018 22:15,703879,9949,17.98495,0,0,-10.37802,0.01005481,-10.74832,0.005319051,60.44482,0.05675662,1.476667,204.462,11.3902,-1.318333,-0.5783333,0,43094.5,10.66303,43489.58,5.707434,0,11.04,-10.85818,0
1/14/2018 22:20,703880,9910.71,19.40478,0,0,-10.38006,0.008296592,-10.74954,0,60.44027,0.05492553,0.8566664,259.9855,21.07104,-0.1683333,-0.7916667,0,43096.65,8.798465,43490.89,0,0,11.03,-10.85818,0
1/14/2018 22:25,703881,9903.72,17.76589,0,0,-10.38331,0,-10.75442,0.009765625,60.34641,0.1046068,0.4733333,236.2841,47.80544,-0.1833333,-0.3316666,0,43100.11,0,43496.14,10.48906,0,11.02,-10.86345,0
1/14/2018 22:30,703882,9888.037,37.10287,0,0,-10.39959,0.02026558,-10.7886,0.01849245,60.1934,0.06584591,0.7916666,220.6367,19.17668,-0.515,-0.535,0,43117.38,21.51435,43532.86,19.87398,0,11.01,-10.88367,0
1/14/2018 22:35,703883,9798.13,36.04529,0,0,-10.43907,0.01100483,-10.83378,0.01368373,60.1513,0.0614851,0.15,163.9141,48.38099,-0.095,0.01833333,0,43159.3,11.69667,43581.44,14.72769,0,11,-10.9173,0
1/14/2018 22:40,703884,9740.632,14.99852,0,0,-10.49318,0.0216042,-10.89726,0.02157653,60.40272,0.04977056,0.8483334,240.2196,35.46165,-0.2533333,-0.7083333,0,43216.87,23.00608,43649.84,23.26421,0,10.99,-10.95616,0
1/14/2018 22:45,703885,9747.754,23.45002,0,0,-10.55707,0.02188412,-10.97987,0.02866949,60.36632,0.02913823,0.5883332,237.0083,17.06534,-0.2883333,-0.46,0,43284.95,23.34034,43739.05,31.00427,0,10.98,-11.00541,0
1/14/2018 22:50,703886,9725.734,23.24294,0,0,-10.63601,0.02034346,-11.0527,0.02758083,60.58816,0.1094229,0.5716667,185.0023,49.81553,-0.4,-0.1766667,0,43369.27,21.75912,43817.91,29.90179,0,10.97,-11.06566,0
1/14/2018 22:55,703887,9860.856,70.50172,0,0,-10.71618,0.02520099,-11.13653,0.02667749,60.87315,0.037018,0.6966665,212.4369,37.47327,-0.45,-0.355,0,43455.11,27.02018,43908.89,28.99566,0,10.96,-11.13265,0
1/14/2018 23:00,703888,9948.543,26.52969,0,0,-10.80366,0.02678412,-11.22769,0.02286006,60.92263,0.05061033,1.023333,207.4557,40.32012,-0.7283333,-0.3316666,0,43549.05,28.79446,44008.11,24.91835,0,10.95,-11.21853,0
1/14/2018 23:05,703889,10005.13,15.05289,0,0,-10.88993,0.02697825,-11.31599,0.02629744,61.13651,0.04716798,0.8933333,219.4167,32.06478,-0.5666667,-0.5016667,0,43641.94,29.08359,44104.51,28.74767,0,10.95,-11.28891,0
1/14/2018 23:10,703890,9993.823,22.10529,0,0,-10.97743,0.03077636,-11.39738,0.02204846,61.36745,0.05637946,0.6433333,231.2222,43.02019,-0.2583333,-0.4066667,0,43736.41,33.27897,44193.59,24.16207,0,10.94,-11.35929,0
1/14/2018 23:15,703891,9962.656,128.5054,0,0,-11.04945,0.02602361,-11.46899,0.02500068,61.71046,0.1554174,0.99,200.6105,40.48244,-0.7416667,-0.3616666,0,43814.38,28.21024,44272.19,27.47362,0,10.93,-11.42989,0
1/14/2018 23:20,703892,9703.192,76.42515,0,0,-11.12189,0.02072712,-11.53694,0.01923538,62.20762,0.1021035,1.191666,203.0152,21.37163,-1.026667,-0.455,0,43892.97,22.52182,44346.93,21.18026,0,10.92,-11.49213,0
1/14/2018 23:25,703893,9302.072,142.1511,0,0,-11.18536,0.02265494,-11.59148,0.01697659,62.50283,0.07257928,1.061667,220.8409,33.80332,-0.6683333,-0.6066666,0,43962,24.6648,44407.03,18.71535,0,10.91,-11.55042,0
1/14/2018 23:30,703894,9091.353,53.12077,0,0,-11.22036,0.01100783,-11.6159,0.01298818,62.68998,0.07035705,0.5383332,257.4456,69.39077,-0.001666666,-0.3116666,0,44000.12,11.99415,44433.97,14.3406,0,10.9,-11.60155,0
1/14/2018 23:35,703895,9035.277,34.93967,0,0,-11.2639,0.01830153,-11.65252,0.01754354,62.87713,0.03007841,0.4883334,228.4002,53.38774,-0.2066667,-0.2566667,0,44047.61,19.9796,44474.43,19.39359,0,10.9,-11.65291,0
1/14/2018 23:40,703896,9097.194,24.48559,0,0,-11.31151,0.01135809,-11.70827,0.01469934,63.01251,0.04573217,1.171667,223.0296,66.53343,-0.3983333,-0.5483333,0,44099.61,12.41546,44536.1,16.27431,0,10.89,-11.70389,0
1/14/2018 23:45,703897,8804.379,138.309,0,0,-11.36238,0.01875623,-11.77052,0.02205849,63.46245,0.1047186,1.093333,234.8935,59.0288,-0.4083333,-0.51,0,44155.25,20.53718,44605.12,24.48158,0,10.88,-11.75673,0
1/14/2018 23:50,703898,8672.609,101.3788,0,0,-11.41162,0.00783961,-11.80959,0.01203583,63.69567,0.06448365,1.023334,209.7244,46.86095,-0.4533333,-0.6066666,0,44209.2,8.599896,44648.48,13.37088,0,10.87,-11.80605,0
1/14/2018 23:55,703899,8325.187,56.31657,0,0,-11.44824,0.01186637,-11.84785,0.008330707,63.94653,0.08405571,0.5683333,194.0318,54.29578,-0.28,-0.16,0,44249.39,13.0305,44691.01,9.266491,0,10.87,-11.84999,0
1/15/2018 0:00,703900,8406.346,67.93067,0,0,-11.4816,0.01044515,-11.8747,0.01025442,64.22013,0.07828255,0.83,191.7157,15.3546,-0.79,-0.16,0,44286.05,11.4824,44720.89,11.41878,0,10.86,-11.88136,0
1/15/2018 0:05,703901,8086.336,40.44369,0,0,-11.50195,0.009446398,-11.8747,0.006749533,64.49886,0.08112282,0.93,203.0969,18.03486,-0.81,-0.37,0,44308.42,10.38691,44720.89,7.517461,0,10.85,-11.89141,0
1/15/2018 0:10,703902,7794.25,232.2731,0,0,-11.50642,0,-11.87673,0.01013381,64.7645,0.08548229,0.7583335,207.6434,26.05295,-0.5766667,-0.395,0,44313.34,0,44723.16,11.28594,0,10.85,-11.911,0
1/15/2018 0:15,703903,7314.448,118.6874,0,0,-11.493,0.01214537,-11.85029,0.006745315,65.06768,0.09582476,0.4116668,258.2895,39.42276,-0.04,-0.3483333,0,44298.57,13.3546,44693.73,7.507746,0,10.84,-11.911,0
1/15/2018 0:20,703904,7486.212,295.7686,0,0,-11.47102,0.01506574,-11.8279,0.00910427,65.35438,0.0790865,0.7116665,265.604,45.16073,-0.1883333,-0.5383333,0,44274.42,16.56034,44668.83,10.12199,0,10.83,-11.911,0
1/15/2018 0:25,703905,7852.39,108.5609,0,0,-11.4576,0,-11.80755,0.01150845,65.50966,0.02742246,0.655,299.1704,60.97662,0.04166667,-0.455,0,44259.66,0,44646.22,12.785,0,10.83,-11.89819,0
1/15/2018 0:30,703906,8301.56,108.0319,0,0,-11.44946,0.0115053,-11.80145,0.006747426,65.48634,0.02963954,0.6,202.5863,39.1983,-0.4416667,-0.245,0,44250.73,12.63401,44639.44,7.495874,0,10.82,-11.90949,0
1/15/2018 0:35,703907,8394.026,35.3771,0,0,-11.45638,0.005319259,-11.82749,0.01397706,65.34755,0.06638203,0.6333334,182.1346,41.51441,-0.475,-0.08166666,0,44258.32,5.841094,44668.38,15.53526,0,10.82,-11.92229,0
1/15/2018 0:40,703908,8418.528,44.78597,0,0,-11.47957,0.01588416,-11.86412,0.01657113,65.22184,0.0224666,1.04,219.726,16.53632,-0.7633333,-0.6316666,0,44283.81,17.46131,44709.13,18.4484,0,10.81,-11.9427,0
1/15/2018 0:45,703909,8430.456,23.26059,0,0,-11.51945,0.01635878,-11.91499,0.01986709,65.17064,0.02955724,0.9349998,260.7305,51.44626,-0.2483333,-0.7116666,0,44327.67,18.00502,44765.79,22.15055,0,10.8,-11.97312,0
1/15/2018 0:50,703910,8469.775,79.99934,0,0,-11.57764,0.0219787,-11.9748,0.0225047,65.12172,0.01957351,1.131666,175.1689,66.64611,-0.6116666,-0.2266667,0,44391.77,24.22706,44832.54,25.13909,0,10.8,-12.01198,0
1/15/2018 0:55,703911,8287.41,40.1801,0,0,-11.62526,0.01966314,-12.02364,0.01968037,65.18543,0.05171041,0.6483333,223.2105,46.33168,-0.305,-0.4933333,0,44444.31,21.71759,44887.13,22.01684,0,10.79,-12.06059,0
1/15/2018 1:00,703912,8180.985,23.88006,0,0,-11.68588,0.01934142,-12.09525,0.01948189,65.25881,0.02591184,0.9533332,227.2217,36.9831,-0.485,-0.6,0,44511.32,21.39641,44967.35,21.84539,0,10.78,-12.1164,0
1/15/2018 1:05,703913,8274.256,80.13491,0,0,-11.75954,0.02597601,-12.16768,0.02327463,65.29408,0.05216849,1.041667,205.957,35.30993,-0.6566666,-0.6116666,0,44592.93,28.82058,45048.68,26.17164,0,10.78,-12.1902,0
1/15/2018 1:10,703914,8121.072,199.9573,0,0,-11.81447,0.0189637,-12.22587,0.02113159,65.53413,0.04859748,0.9933334,199.3899,39.49126,-0.625,-0.4716667,0,44653.91,21.07409,45114.16,23.79792,0,10.77,-12.25651,0
1/15/2018 1:15,703915,7722.307,48.1454,0,0,-11.87633,0.02034057,-12.28732,0.01575354,65.68714,0.02713672,0.6683334,231.6698,49.6531,-0.225,-0.4666666,0,44722.71,22.64773,45183.43,17.77785,0,10.77,-12.31069,0
1/15/2018 1:20,703916,7878.819,51.75195,0,0,-11.93452,0.01695298,-12.33574,0.01476076,65.81057,0.03333888,0.7183335,221.3573,39.62535,-0.4583333,-0.3566667,0,44787.56,18.90637,45238.13,16.6881,0,10.76,-12.36397,0
1/15/2018 1:25,703917,7939.483,63.987,0,0,-11.98985,0.01162479,-12.38865,0.01042044,65.95733,0.05691516,1.216666,209.2902,77.09882,-0.4616666,-0.46,0,44849.36,12.98513,45297.98,11.80208,0,10.75,-12.40905,0
1/15/2018 1:30,703918,7768.65,27.29843,0,0,-12.02811,0.01605023,-12.42486,0.01267924,66.15585,0.0436039,0.8,221.4316,38.53551,-0.4083333,-0.5183333,0,44892.14,17.95717,45339.01,14.37474,0,10.75,-12.45408,0
1/15/2018 1:35,703919,7673.931,119.7162,0,0,-12.08141,0.017507,-12.47532,0.01373038,66.36063,0.09469967,1.165,204.0997,18.70074,-0.97,-0.5233333,0,44951.84,19.61868,45396.27,15.58962,0,10.74,-12.5004,0
1/15/2018 1:40,703920,7746.025,136.7836,0,0,-12.12334,0.02037036,-12.51927,0.0163773,66.55574,0.03648967,0.4783334,218.04,34.0182,-0.3616666,-0.2183333,0,44998.86,22.85649,45446.22,18.61565,0,10.74,-12.55002,0
1/15/2018 1:45,703921,7515.472,65.45216,0,0,-12.17826,0.01915848,-12.57054,0.01906348,66.64163,0.04235302,0.9266665,235.348,18.07048,-0.52,-0.7083333,0,45060.57,21.54358,45504.58,21.71034,0,10.73,-12.59261,0
1/15/2018 1:50,703922,7118.401,157.2129,0,0,-12.21284,0.0188436,-12.6092,0.01900513,66.73492,0.01834571,0.8433332,234.4946,14.69398,-0.45,-0.6783333,0,45099.49,21.21463,45548.65,21.67324,0,10.73,-12.64141,0
1/15/2018 1:55,703923,7015.081,81.6962,0,0,-12.26534,0.0195801,-12.66128,0.01743054,66.76279,0.02977002,0.7116664,196.1963,21.99025,-0.63,-0.2,0,45158.64,22.08079,45608.12,19.91813,0,10.72,-12.68501,0
1/15/2018 2:00,703924,6911.435,14.31449,0,0,-12.31621,0.02001942,-12.70767,0.02081091,66.90955,0.05040152,0.5216666,203.6353,18.90842,-0.445,-0.21,0,45216.06,22.61375,45661.17,23.81546,0,10.72,-12.73073,0
1/15/2018 2:05,703925,6997.437,31.66348,0,0,-12.36383,0.02320692,-12.75447,0.02363122,67.05915,0.02999266,0.7350003,217.101,45.09956,-0.4133333,-0.475,0,45269.89,26.25202,45714.77,27.07969,0,10.71,-12.7694,0
1/15/2018 2:10,703926,6881.308,42.74343,0,0,-12.39516,0.01276034,-12.78499,0.01176132,67.18202,0.03259807,0.725,206.0841,19.11906,-0.6016666,-0.3133333,0,45305.36,14.45636,45749.76,13.50057,0,10.7,-12.80475,0
1/15/2018 2:15,703927,6853.677,122.234,0,0,-12.43503,0.007678657,-12.82486,0.01091979,67.31228,0.03666483,0.8149999,202.6848,17.5336,-0.7266666,-0.2933333,0,45350.55,8.709498,45795.55,12.54556,0,10.7,-12.83375,0
1/15/2018 2:20,703928,6666.407,67.41024,0,0,-12.47939,0.008714838,-12.86638,0.0120494,67.47383,0.06952513,0.5283334,245.8108,63.96964,-0.07,-0.3533333,0,45400.89,9.897573,45843.28,13.8563,0,10.69,-12.86063,0
